Variant,ConfigName,n,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_med,compile_iqr,compile_iqr_ratio,size_med
C,EXP_DBL_1280,10,3.832782,0.085653,0.022347,0.320570,0.019126,0.059662,448440
B,EXP_DBL_0510,10,4.873470,0.108878,0.022341,0.310794,0.007858,0.025284,448440
B,EXP_ABL_057_disable-bitcode-version-upgrade,10,4.725186,0.105417,0.022310,0.309121,0.010365,0.033531,448440
B,EXP_DBL_0435,10,4.823752,0.107583,0.022303,0.309044,0.012413,0.040166,448440
A,EXP_DBL_0799,10,2.011928,0.044863,0.022299,0.321381,0.012655,0.039377,448440
A,EXP_DBL_0623,10,2.013265,0.044882,0.022293,0.311440,0.009984,0.032058,448440
A,EXP_DBL_0603,10,2.017374,0.044964,0.022288,0.312601,0.015331,0.049043,448440
A,EXP_DBL_1170,10,2.035102,0.045345,0.022281,0.318405,0.010915,0.034280,448440
C,EXP_DBL_1602,10,3.894692,0.086762,0.022277,0.320741,0.012426,0.038742,448440
B,EXP_DBL_0343,10,4.957102,0.110404,0.022272,0.315843,0.010989,0.034793,448440
C,EXP_DBL_1246,10,3.853296,0.085808,0.022269,0.320766,0.015351,0.047857,448440
A,EXP_DBL_0491,10,1.946992,0.043350,0.022265,0.315312,0.008239,0.026130,448440
B,EXP_DBL_0427,10,4.813538,0.107072,0.022244,0.313110,0.014589,0.046594,448440
B,EXP_DBL_1650,10,4.881380,0.108547,0.022237,0.311400,0.019230,0.061753,448440
C,EXP_DBL_1452,10,3.989081,0.088691,0.022233,0.316968,0.011824,0.037303,448440
A,EXP_DBL_1101,10,2.050935,0.045598,0.022233,0.318867,0.008000,0.025089,448440
B,EXP_DBL_0562,10,4.944348,0.109919,0.022231,0.316088,0.007265,0.022984,448472
A,EXP_DBL_0746,10,2.022325,0.044955,0.022229,0.319800,0.009402,0.029400,448472
A,EXP_DBL_0964,10,2.035167,0.045230,0.022224,0.315512,0.018152,0.057532,448440
B,EXP_DBL_1224,10,5.048915,0.112155,0.022214,0.317635,0.010830,0.034096,448440
A,EXP_DBL_0827,10,2.001545,0.044459,0.022212,0.315030,0.013731,0.043586,448616
C,EXP_DBL_0558,10,3.866112,0.085711,0.022170,0.308797,0.017035,0.055166,448440
B,EXP_DBL_0142,10,4.597479,0.101891,0.022162,0.307574,0.007511,0.024420,448440
A,EXP_DBL_0643,10,1.959699,0.043421,0.022157,0.310341,0.007248,0.023355,448440
C,EXP_DBL_0746,10,3.845734,0.085207,0.022156,0.319800,0.009402,0.029400,448472
A,EXP_DBL_0907,10,2.050269,0.045426,0.022156,0.338781,0.007257,0.021421,448440
A,EXP_DBL_1409,10,2.098669,0.046455,0.022135,0.333610,0.008803,0.026387,448440
B,EXP_DBL_0514,10,4.872279,0.107821,0.022129,0.314592,0.023297,0.074055,448440
B,EXP_DBL_0372,10,4.849135,0.107193,0.022106,0.311262,0.013719,0.044075,448440
B,EXP_DBL_0532,10,4.821517,0.106501,0.022089,0.308921,0.007807,0.025272,448440
B,EXP_DBL_0538,10,4.837623,0.106817,0.022080,0.319194,0.010809,0.033863,448440
C,EXP_DBL_1402,10,4.025829,0.088885,0.022079,0.338098,0.009435,0.027906,448440
A,EXP_DBL_1291,10,1.903180,0.042019,0.022078,0.320778,0.022622,0.070522,448440
C,EXP_DBL_0568,10,3.840008,0.084744,0.022069,0.303713,0.016256,0.053524,448440
A,EXP_DBL_1037,10,2.043569,0.045074,0.022057,0.320568,0.027276,0.085086,448440
C,EXP_DBL_0871,10,3.859167,0.085073,0.022044,0.337921,0.007702,0.022792,448440
B,EXP_DBL_0003,10,4.686299,0.103271,0.022037,0.310716,0.007843,0.025242,448440
C,EXP_DBL_1199,10,3.867119,0.085145,0.022018,0.316382,0.017038,0.053853,448440
A,EXP_DBL_1598,10,2.053840,0.045209,0.022012,0.317678,0.008918,0.028072,448440
B,EXP_DBL_1118,10,4.982942,0.109662,0.022007,0.313576,0.010050,0.032050,448440
C,EXP_DBL_1585,10,3.821220,0.084074,0.022002,0.318786,0.011959,0.037514,448440
B,EXP_DBL_0367,10,4.831504,0.106286,0.021999,0.308658,0.021193,0.068662,448440
C,EXP_DBL_0787,10,3.877807,0.085298,0.021996,0.312889,0.018417,0.058861,448440
B,EXP_DBL_0797,10,4.918598,0.108139,0.021986,0.318631,0.014848,0.046599,448440
A,EXP_DBL_0990,10,2.025653,0.044525,0.021981,0.319520,0.015108,0.047283,448440
A,EXP_DBL_0576,10,1.998457,0.043926,0.021980,0.308853,0.008519,0.027583,448440
C,EXP_DBL_0573,10,3.835955,0.084299,0.021976,0.308257,0.011724,0.038033,448440
A,EXP_DBL_1618,10,2.041132,0.044844,0.021970,0.310972,0.010123,0.032553,448440
A,EXP_DBL_1135,10,2.022349,0.044428,0.021969,0.321406,0.008408,0.026160,448440
B,EXP_DBL_1478,10,5.541970,0.121740,0.021967,0.309424,0.022204,0.071759,448440
B,EXP_ABL_044_disable-icp,10,4.695035,0.103130,0.021966,0.309664,0.017485,0.056464,448440
C,EXP_DBL_1221,10,3.887973,0.085400,0.021965,0.324533,0.013210,0.040705,448440
C,EXP_DBL_1515,10,3.910356,0.085857,0.021956,0.317919,0.006823,0.021461,448440
B,EXP_ABL_034_disable-cgp-store-extract,10,4.757667,0.104419,0.021948,0.311653,0.015674,0.050293,448440
C,EXP_DBL_0687,10,3.825533,0.083949,0.021944,0.318702,0.005939,0.018635,448440
B,EXP_DBL_0056,10,4.629014,0.101536,0.021935,0.314661,0.017592,0.055908,448440
B,EXP_DBL_0560,10,4.873903,0.106872,0.021927,0.310512,0.013105,0.042204,448440
B,EXP_DBL_0478,10,5.030777,0.110253,0.021916,0.314794,0.013975,0.044394,448440
B,EXP_DBL_0192,10,4.635593,0.101571,0.021911,0.306930,0.012132,0.039527,448440
B,EXP_DBL_1560,10,5.009705,0.109720,0.021901,0.316692,0.019108,0.060336,448440
A,EXP_DBL_1616,10,2.039250,0.044659,0.021900,0.319700,0.010073,0.031508,448440
A,EXP_DBL_1103,10,2.027486,0.044385,0.021892,0.320830,0.013706,0.042720,448440
B,EXP_DBL_0630,10,4.844709,0.106049,0.021890,0.312661,0.011140,0.035630,448440
B,EXP_DBL_0801,10,4.898056,0.107181,0.021882,0.312331,0.011464,0.036705,448440
C,EXP_DBL_1193,10,3.861873,0.084498,0.021880,0.314752,0.013639,0.043333,448440
A,EXP_DBL_0335,10,1.936295,0.042346,0.021870,0.316985,0.010955,0.034560,448440
C,EXP_DBL_0580,10,3.829758,0.083742,0.021866,0.308416,0.009959,0.032291,448472
A,EXP_DBL_1441,10,2.125354,0.046463,0.021861,0.335214,0.008266,0.024659,448440
C,EXP_DBL_1185,10,3.859459,0.084365,0.021859,0.320088,0.009296,0.029042,448440
A,EXP_DBL_0301,10,1.937511,0.042312,0.021838,0.298556,0.019321,0.064715,448440
A,EXP_DBL_0844,10,2.044404,0.044638,0.021834,0.328307,0.014137,0.043060,448392
B,EXP_DBL_0228,10,4.664824,0.101846,0.021833,0.305334,0.014211,0.046542,448440
C,EXP_DBL_0873,10,3.837513,0.083693,0.021809,0.328837,0.009971,0.030322,448440
A,EXP_DBL_0864,10,2.025075,0.044143,0.021798,0.327751,0.010062,0.030700,448440
A,EXP_DBL_1309,10,1.886090,0.041102,0.021792,0.315670,0.015621,0.049485,448472
C,EXP_DBL_0694,10,3.756044,0.081814,0.021782,0.320714,0.009482,0.029565,448440
B,EXP_DBL_0312,10,4.740620,0.103186,0.021766,0.298631,0.010037,0.033610,448440
A,EXP_DBL_0810,10,2.030721,0.044191,0.021761,0.314902,0.027702,0.087970,448440
C,EXP_DBL_0583,10,3.815395,0.083019,0.021759,0.308922,0.010867,0.035177,448440
A,EXP_DBL_0683,10,2.018786,0.043909,0.021750,0.320159,0.018756,0.058583,448440
A,EXP_DBL_1277,10,2.014881,0.043818,0.021747,0.318854,0.013763,0.043164,448440
A,EXP_DBL_1000,10,2.015065,0.043813,0.021743,0.314566,0.014847,0.047198,448440
C,EXP_DBL_1064,10,3.852787,0.083755,0.021739,0.314120,0.010881,0.034640,448440
B,EXP_DBL_0041,10,4.637531,0.100811,0.021738,0.307555,0.010631,0.034566,448440
A,EXP_DBL_1035,10,2.037252,0.044228,0.021710,0.315312,0.018510,0.058704,448440
A,EXP_DBL_0644,10,1.962776,0.042612,0.021710,0.313211,0.008506,0.027157,448440
A,EXP_DBL_0373,10,1.939208,0.042101,0.021710,0.319260,0.007639,0.023927,448440
A,EXP_DBL_0544,10,2.020350,0.043831,0.021695,0.312762,0.010702,0.034218,448440
C,EXP_DBL_0644,10,3.733464,0.080986,0.021692,0.313211,0.008506,0.027157,448440
C,EXP_DBL_0994,10,3.852076,0.083549,0.021689,0.315638,0.011180,0.035420,448440
B,EXP_DBL_0348,10,4.766334,0.103361,0.021686,0.313085,0.012015,0.038376,448440
C,EXP_DBL_0954,10,3.882983,0.084160,0.021674,0.312137,0.021361,0.068435,448440
A,EXP_DBL_1633,10,2.015573,0.043686,0.021674,0.308314,0.011093,0.035980,448440
B,EXP_DBL_0487,10,4.951159,0.107297,0.021671,0.311131,0.006035,0.019397,448472
A,EXP_DBL_0794,10,2.016816,0.043707,0.021671,0.313040,0.011319,0.036158,448424
A,EXP_DBL_1623,10,2.004542,0.043435,0.021668,0.315397,0.010300,0.032657,448440
B,EXP_DBL_1640,10,4.880513,0.105739,0.021666,0.309725,0.009732,0.031421,448440
C,EXP_DBL_1506,10,3.894296,0.084374,0.021666,0.318804,0.008514,0.026706,448440
A,EXP_DBL_1260,10,2.066993,0.044782,0.021665,0.324052,0.008672,0.026761,448440
B,EXP_DBL_0497,10,4.931193,0.106751,0.021648,0.309964,0.012444,0.040147,448472
B,EXP_DBL_0745,10,4.891455,0.105822,0.021634,0.312852,0.024250,0.077513,448440
B,EXP_DBL_0190,10,4.649479,0.100520,0.021620,0.308281,0.005752,0.018658,448440
A,EXP_DBL_1050,10,2.042056,0.044148,0.021619,0.320076,0.009786,0.030574,448440
B,EXP_DBL_0340,10,4.963470,0.107240,0.021606,0.313544,0.013595,0.043359,448440
C,EXP_DBL_0889,10,3.856575,0.083293,0.021598,0.333178,0.008842,0.026538,448440
B,EXP_DBL_0573,10,4.874125,0.105263,0.021596,0.308257,0.011724,0.038033,448440
B,EXP_DBL_0307,10,4.807595,0.103822,0.021595,0.304957,0.010302,0.033782,448440
C,EXP_DBL_0057,10,3.757341,0.081123,0.021591,0.302172,0.009987,0.033051,448440
A,EXP_DBL_1027,10,2.049501,0.044251,0.021591,0.318371,0.009634,0.030260,448440
B,EXP_DBL_1639,10,4.891497,0.105582,0.021585,0.308219,0.007680,0.024917,448440
A,EXP_DBL_1408,10,2.124531,0.045842,0.021577,0.336230,0.005888,0.017512,448616
B,EXP_DBL_0524,10,4.824575,0.104092,0.021575,0.314084,0.018972,0.060404,448440
A,EXP_DBL_0889,10,2.043309,0.044076,0.021571,0.333178,0.008842,0.026538,448440
A,EXP_DBL_0747,10,2.033598,0.043840,0.021558,0.306989,0.010762,0.035057,448440
A,EXP_DBL_0992,10,2.036188,0.043890,0.021555,0.311979,0.007430,0.023816,448440
A,EXP_DBL_0755,10,2.013693,0.043396,0.021550,0.320125,0.006538,0.020423,448440
C,EXP_DBL_1446,10,4.034849,0.086823,0.021518,0.338202,0.011800,0.034890,448440
C,EXP_DBL_1472,10,3.986981,0.085787,0.021517,0.306144,0.011003,0.035941,448440
C,EXP_DBL_1174,10,3.819173,0.082168,0.021515,0.322041,0.013629,0.042321,448440
C,EXP_DBL_1131,10,3.846280,0.082736,0.021511,0.321951,0.009950,0.030905,448440
C,EXP_DBL_1107,10,3.824816,0.082224,0.021498,0.316547,0.013154,0.041555,448440
C,EXP_DBL_1260,10,3.928238,0.084433,0.021494,0.324052,0.008672,0.026761,448440
C,EXP_DBL_0762,10,3.839724,0.082439,0.021470,0.315321,0.012838,0.040714,448440
C,EXP_DBL_1355,10,3.926287,0.084292,0.021469,0.335030,0.008526,0.025448,448440
C,EXP_DBL_1113,10,3.889425,0.083497,0.021468,0.320520,0.010914,0.034051,448440
C,EXP_DBL_1454,10,3.964161,0.085051,0.021455,0.303845,0.020929,0.068881,448440
A,EXP_DBL_0405,10,1.929174,0.041362,0.021440,0.307949,0.011730,0.038091,448440
B,EXP_DBL_0233,10,4.667886,0.100030,0.021429,0.306206,0.016665,0.054424,448440
B,EXP_DBL_1085,10,4.960947,0.106279,0.021423,0.321912,0.011404,0.035426,448440
B,EXP_DBL_0527,10,4.843325,0.103742,0.021420,0.314495,0.008522,0.027097,448440
C,EXP_DBL_1047,10,3.860640,0.082693,0.021420,0.313701,0.015014,0.047861,448440
B,EXP_DBL_0773,10,4.933250,0.105665,0.021419,0.318720,0.011067,0.034723,448440
B,EXP_DBL_0470,10,4.771389,0.102137,0.021406,0.311759,0.020854,0.066891,448440
C,EXP_DBL_0654,10,3.714729,0.079464,0.021392,0.313345,0.016921,0.054001,448440
C,EXP_DBL_1180,10,3.897134,0.083333,0.021383,0.317218,0.010290,0.032438,448440
C,EXP_DBL_1592,10,3.855511,0.082437,0.021382,0.310631,0.007954,0.025606,448440
C,EXP_DBL_0359,10,3.764341,0.080488,0.021382,0.302591,0.009427,0.031154,448440
C,EXP_DBL_1021,10,3.879296,0.082933,0.021378,0.316266,0.019191,0.060680,448440
C,EXP_DBL_1649,10,3.902255,0.083400,0.021372,0.312227,0.010276,0.032912,448472
C,EXP_DBL_1118,10,3.809998,0.081417,0.021369,0.313576,0.010050,0.032050,448440
A,EXP_DBL_0753,10,2.018876,0.043142,0.021369,0.317606,0.021521,0.067760,448440
B,EXP_DBL_1024,10,4.942152,0.105568,0.021361,0.309257,0.015023,0.048578,448440
C,EXP_DBL_0048,10,3.755843,0.080161,0.021343,0.306079,0.010579,0.034563,448440
B,EXP_DBL_0211,10,4.677088,0.099793,0.021337,0.308844,0.014610,0.047305,448472
B,EXP_DBL_1657,10,4.935066,0.105269,0.021331,0.317717,0.006880,0.021654,448616
B,EXP_DBL_0440,10,4.787733,0.102115,0.021328,0.306748,0.014099,0.045963,448440
A,EXP_DBL_0387,10,1.936219,0.041289,0.021325,0.315524,0.010390,0.032929,448440
A,EXP_DBL_1581,10,2.022754,0.043124,0.021319,0.324521,0.016984,0.052336,448440
B,EXP_DBL_0564,10,4.856577,0.103461,0.021303,0.313175,0.021625,0.069051,448440
B,EXP_DBL_0461,10,4.714655,0.100411,0.021298,0.316548,0.012628,0.039893,448440
C,EXP_DBL_0548,10,3.865793,0.082297,0.021289,0.308339,0.009922,0.032179,448440
A,EXP_DBL_1023,10,2.031242,0.043226,0.021281,0.318225,0.007014,0.022041,448440
B,EXP_DBL_0909,10,4.914016,0.104514,0.021269,0.330274,0.006757,0.020459,448440
B,EXP_DBL_0300,10,4.936320,0.104985,0.021268,0.310376,0.006769,0.021809,448440
C,EXP_DBL_1368,10,3.864842,0.082168,0.021260,0.331985,0.004830,0.014549,448440
B,EXP_DBL_1348,10,6.139064,0.130471,0.021253,0.330451,0.008557,0.025895,448440
B,EXP_ABL_049_disable-non-allocatable-phys-copy-opt,10,4.607210,0.097811,0.021230,0.310450,0.006631,0.021359,448440
A,EXP_DBL_1247,10,2.030146,0.043100,0.021230,0.318518,0.013752,0.043175,448440
C,EXP_DBL_1643,10,3.858441,0.081904,0.021227,0.315420,0.009623,0.030509,448440
A,EXP_DBL_1583,10,2.036021,0.043214,0.021225,0.311964,0.010994,0.035241,448440
C,EXP_DBL_0439,10,3.783114,0.080269,0.021218,0.309503,0.022356,0.072232,448440
A,EXP_DBL_1137,10,2.017380,0.042803,0.021217,0.312167,0.017514,0.056105,448440
C,EXP_DBL_0689,10,3.780068,0.080188,0.021213,0.313321,0.014291,0.045611,448440
B,EXP_DBL_0046,10,4.653996,0.098714,0.021211,0.307781,0.009092,0.029540,448440
B,EXP_ABL_039_disable-cleanups,10,4.626824,0.098097,0.021202,0.311875,0.010634,0.034097,448440
A,EXP_DBL_1527,10,2.063743,0.043748,0.021198,0.322527,0.010238,0.031743,448440
C,EXP_DBL_1432,10,4.001802,0.084762,0.021181,0.332851,0.005978,0.017960,448440
C,EXP_DBL_1641,10,3.846020,0.081457,0.021180,0.313984,0.008902,0.028352,448472
B,EXP_DBL_0613,10,4.828017,0.102247,0.021178,0.313573,0.012826,0.040903,448440
B,EXP_DBL_0098,10,4.603033,0.097478,0.021177,0.305909,0.005884,0.019234,448440
A,EXP_DBL_0646,10,1.977831,0.041882,0.021176,0.318252,0.011628,0.036537,448440
C,EXP_DBL_0602,10,3.789165,0.080224,0.021172,0.305267,0.007599,0.024893,448440
A,EXP_DBL_1373,10,2.001178,0.042352,0.021164,0.334935,0.010211,0.030487,448472
A,EXP_DBL_0575,10,2.004316,0.042409,0.021159,0.306306,0.015206,0.049643,448440
B,EXP_DBL_1648,10,4.878889,0.103220,0.021156,0.312049,0.007907,0.025339,448440
A,EXP_DBL_1302,10,1.850944,0.039149,0.021151,0.320353,0.007555,0.023583,448440
C,EXP_DBL_0695,10,3.740775,0.079107,0.021147,0.317967,0.010162,0.031959,448440
A,EXP_DBL_0507,10,1.990992,0.042101,0.021146,0.312088,0.014563,0.046663,448440
A,EXP_ABL_008_ForceInline,10,1.939186,0.041005,0.021145,0.305685,0.009403,0.030760,448440
B,EXP_DBL_0436,10,4.862825,0.102767,0.021133,0.313411,0.014319,0.045688,448440
C,EXP_DBL_1270,10,3.846387,0.081238,0.021121,0.321966,0.004223,0.013116,448440
C,EXP_DBL_1346,10,3.810142,0.080475,0.021121,0.328175,0.015138,0.046128,448440
B,EXP_DBL_1074,10,5.013892,0.105836,0.021109,0.322772,0.008637,0.026759,448440
A,EXP_DBL_1249,10,2.028764,0.042821,0.021107,0.323468,0.020669,0.063898,448440
A,EXP_DBL_0954,10,2.054984,0.043349,0.021095,0.312137,0.021361,0.068435,448440
A,EXP_DBL_0970,10,2.064590,0.043518,0.021078,0.310952,0.007771,0.024991,448440
C,EXP_DBL_1082,10,3.873423,0.081587,0.021063,0.322098,0.022551,0.070013,448440
A,EXP_DBL_0434,10,2.006435,0.042261,0.021063,0.321735,0.023778,0.073906,448440
C,EXP_DBL_0574,10,3.839041,0.080849,0.021060,0.306723,0.017023,0.055500,448440
A,EXP_DBL_1278,10,2.030215,0.042732,0.021048,0.323820,0.008620,0.026620,448440
C,EXP_DBL_0692,10,3.706736,0.078001,0.021043,0.316002,0.014294,0.045234,448440
A,EXP_DBL_0938,10,2.030183,0.042717,0.021041,0.313164,0.018421,0.058822,448440
B,EXP_DBL_0401,10,4.804902,0.101052,0.021031,0.308646,0.015170,0.049150,448440
B,EXP_DBL_1186,10,4.993201,0.104983,0.021025,0.313651,0.012535,0.039965,448440
A,EXP_DBL_0638,10,1.976598,0.041546,0.021019,0.314851,0.013601,0.043198,448440
B,EXP_DBL_0200,10,4.641115,0.097543,0.021017,0.308915,0.010720,0.034702,448440
A,EXP_DBL_1140,10,2.009974,0.042218,0.021004,0.320222,0.008214,0.025651,448440
A,EXP_DBL_0270,10,1.929863,0.040525,0.020999,0.314345,0.008112,0.025806,448440
C,EXP_DBL_1183,10,3.880066,0.081455,0.020993,0.316761,0.006958,0.021966,448440
C,EXP_DBL_1625,10,3.840307,0.080595,0.020987,0.316708,0.007554,0.023852,448440
A,EXP_DBL_0913,10,2.050416,0.043022,0.020982,0.339076,0.018878,0.055675,448440
A,EXP_DBL_1236,10,2.028463,0.042546,0.020975,0.321693,0.014649,0.045537,448440
B,EXP_DBL_1605,10,4.966393,0.104163,0.020974,0.321565,0.014148,0.043997,448440
A,EXP_DBL_1150,10,2.042490,0.042838,0.020973,0.314300,0.014485,0.046087,448440
B,EXP_DBL_0871,10,4.936359,0.103485,0.020964,0.337921,0.007702,0.022792,448440
C,EXP_DBL_1517,10,3.893544,0.081623,0.020964,0.310380,0.014620,0.047104,448440
B,EXP_DBL_1272,10,5.024116,0.105292,0.020957,0.321248,0.020737,0.064551,448440
B,EXP_DBL_0205,10,4.665905,0.097766,0.020953,0.313665,0.006892,0.021972,448440
A,EXP_DBL_0685,10,2.021597,0.042355,0.020951,0.315694,0.022598,0.071582,448440
A,EXP_DBL_1269,10,2.018282,0.042280,0.020949,0.318975,0.008819,0.027648,448440
B,EXP_DBL_0733,10,4.912988,0.102848,0.020934,0.314835,0.009579,0.030425,448440
B,EXP_DBL_0857,10,4.951664,0.103630,0.020928,0.332425,0.014426,0.043396,448440
C,EXP_DBL_1274,10,3.843185,0.080390,0.020918,0.316733,0.010835,0.034209,448440
A,EXP_DBL_1547,10,2.039921,0.042657,0.020911,0.322883,0.012959,0.040135,448440
B,EXP_DBL_0309,10,4.706827,0.098382,0.020902,0.311118,0.008692,0.027938,448440
A,EXP_DBL_1166,10,2.021147,0.042196,0.020877,0.313816,0.008602,0.027411,448440
A,EXP_DBL_1423,10,2.095847,0.043749,0.020874,0.335765,0.010340,0.030795,448440
B,EXP_DBL_0583,10,4.934292,0.102915,0.020857,0.308922,0.010867,0.035177,448440
A,EXP_DBL_1268,10,2.063442,0.043017,0.020847,0.324385,0.006525,0.020115,448440
A,EXP_DBL_1043,10,2.031254,0.042345,0.020847,0.314527,0.007300,0.023209,448424
C,EXP_DBL_1219,10,3.872701,0.080731,0.020846,0.315395,0.011109,0.035222,448440
B,EXP_DBL_0908,10,4.903671,0.102219,0.020845,0.337195,0.011656,0.034568,448440
B,EXP_ABL_066_disable-ra-fsprofile-loader,10,4.673199,0.097415,0.020845,0.309953,0.004802,0.015493,448440
B,EXP_DBL_0565,10,4.890143,0.101906,0.020839,0.316744,0.005769,0.018213,448440
B,EXP_ABL_031_disable-tail-calls,10,4.706423,0.098017,0.020826,0.305662,0.009348,0.030583,448440
B,EXP_DBL_0371,10,4.886248,0.101741,0.020822,0.317681,0.017282,0.054400,448440
A,EXP_DBL_1395,10,2.110647,0.043912,0.020805,0.338455,0.008031,0.023728,448440
C,EXP_DBL_1053,10,3.854866,0.080196,0.020804,0.317893,0.006625,0.020840,448440
A,EXP_DBL_0988,10,2.022728,0.042073,0.020800,0.315853,0.009513,0.030118,448440
C,EXP_DBL_0587,10,3.825738,0.079558,0.020795,0.308703,0.018330,0.059377,448440
A,EXP_DBL_1490,10,2.012675,0.041848,0.020792,0.309813,0.018992,0.061301,448440
B,EXP_ABL_005_DestinationPropagation,10,5.042745,0.104800,0.020782,0.305632,0.010165,0.033259,448440
B,EXP_DBL_0390,10,4.894801,0.101712,0.020780,0.314474,0.009801,0.031166,448440
A,EXP_DBL_0382,10,1.954865,0.040614,0.020776,0.315602,0.009987,0.031644,448440
A,EXP_DBL_0840,10,2.047415,0.042536,0.020775,0.330889,0.011620,0.035118,448440
C,EXP_DBL_1194,10,3.819510,0.079324,0.020768,0.310483,0.015756,0.050747,448440
A,EXP_DBL_1659,10,2.007716,0.041694,0.020767,0.310512,0.013190,0.042478,448472
C,EXP_DBL_1433,10,4.011519,0.083286,0.020762,0.339277,0.004354,0.012833,448440
B,EXP_DBL_0834,10,4.945991,0.102682,0.020761,0.336403,0.012906,0.038365,448440
B,EXP_DBL_0961,10,4.883781,0.101342,0.020751,0.316510,0.011135,0.035181,448440
B,EXP_DBL_0094,10,4.626991,0.096003,0.020748,0.309279,0.016420,0.053091,448440
B,EXP_DBL_1637,10,4.864978,0.100807,0.020721,0.313500,0.014265,0.045502,448440
B,EXP_DBL_0017,10,4.775586,0.098931,0.020716,0.309851,0.010923,0.035252,448376
B,EXP_DBL_0900,10,4.987899,0.103281,0.020706,0.338554,0.005424,0.016021,448440
A,EXP_DBL_1509,10,2.031502,0.042029,0.020689,0.321025,0.012007,0.037402,448440
A,EXP_DBL_0632,10,2.025486,0.041901,0.020687,0.311139,0.006575,0.021132,448440
A,EXP_DBL_0671,10,2.018393,0.041743,0.020681,0.319712,0.012636,0.039523,448440
C,EXP_DBL_0927,10,3.855778,0.079735,0.020679,0.305831,0.016432,0.053729,448376
A,EXP_DBL_0754,10,2.018889,0.041748,0.020679,0.315638,0.023995,0.076021,448440
B,EXP_DBL_0298,10,4.926519,0.101770,0.020658,0.318788,0.016955,0.053186,448440
C,EXP_DBL_1421,10,3.996918,0.082533,0.020649,0.333929,0.005060,0.015153,448440
C,EXP_DBL_0858,10,3.895380,0.080346,0.020626,0.331053,0.010933,0.033025,448440
B,EXP_DBL_1138,10,4.946783,0.102014,0.020622,0.315926,0.016548,0.052379,448440
A,EXP_DBL_1637,10,2.019606,0.041632,0.020614,0.313500,0.014265,0.045502,448440
B,EXP_DBL_0477,10,5.069664,0.104445,0.020602,0.317530,0.011887,0.037436,448440
B,EXP_DBL_1468,10,5.495923,0.113153,0.020589,0.311137,0.018241,0.058627,448440
B,EXP_DBL_0816,10,4.931109,0.101528,0.020589,0.315302,0.012550,0.039803,448440
C,EXP_DBL_0079,10,3.752499,0.077248,0.020586,0.310711,0.016966,0.054604,448440
B,EXP_DBL_1325,10,5.899493,0.121443,0.020585,0.339518,0.007617,0.022435,448616
B,EXP_DBL_0591,10,4.867978,0.100202,0.020584,0.314190,0.014805,0.047121,448440
B,EXP_DBL_0035,10,4.676950,0.096228,0.020575,0.307520,0.021920,0.071280,448440
B,EXP_ABL_005_disable-loop-idiom-vectorize-bytecmp,10,4.871584,0.100164,0.020561,0.316198,0.006673,0.021104,448440
A,EXP_DBL_0801,10,2.022369,0.041575,0.020558,0.312331,0.011464,0.036705,448440
A,EXP_DBL_0758,10,2.008844,0.041297,0.020558,0.315044,0.016419,0.052117,448440
B,EXP_DBL_1066,10,5.026724,0.103336,0.020557,0.310261,0.011092,0.035751,448440
C,EXP_DBL_0220,10,3.748759,0.077040,0.020551,0.311269,0.014346,0.046089,448440
A,EXP_DBL_1435,10,2.114983,0.043466,0.020551,0.335650,0.006840,0.020378,448440
B,EXP_DBL_1200,10,5.032079,0.103411,0.020550,0.317970,0.015397,0.048423,448440
A,EXP_DBL_0545,10,2.012932,0.041354,0.020544,0.315388,0.013931,0.044171,448424
B,EXP_DBL_0399,10,4.859065,0.099805,0.020540,0.319877,0.005679,0.017754,448440
A,EXP_DBL_1082,10,2.035528,0.041805,0.020538,0.322098,0.022551,0.070013,448440
B,EXP_DBL_1630,10,4.832952,0.099223,0.020531,0.310220,0.008171,0.026339,448440
A,EXP_DBL_0866,10,2.015309,0.041377,0.020531,0.331670,0.011829,0.035665,448440
B,EXP_DBL_0185,10,4.605078,0.094494,0.020520,0.309158,0.008220,0.026588,448440
C,EXP_DBL_1343,10,3.549691,0.072839,0.020520,0.320151,0.013625,0.042558,448440
B,EXP_DBL_0138,10,4.653946,0.095402,0.020499,0.308686,0.007298,0.023642,448440
B,EXP_DBL_0752,10,4.989854,0.102204,0.020482,0.318750,0.013715,0.043027,448440
