Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,wall_iqr_ratio,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
rustls,EXP_DBL_0870,10,10.888921,10.869374,0.052796,0.004857,71.236429,71.236429,0.000000,0.000000,4392216.000000,4392216
rustls,EXP_DBL_1578,10,10.849424,10.832541,0.052616,0.004857,69.638112,69.638112,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_1352,10,10.845740,10.833101,0.052521,0.004848,69.669000,69.669000,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0011,10,10.856150,10.839571,0.052522,0.004845,70.185660,70.185660,0.000000,0.000000,4310720.000000,4310720
rustls,EXP_DBL_1148,10,10.825687,10.803417,0.052309,0.004842,70.564619,70.564619,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_1120,10,10.843325,10.835133,0.052352,0.004832,69.698969,69.698969,0.000000,0.000000,4318848.000000,4318848
rustls,EXP_DBL_1642,10,10.844614,10.833586,0.052342,0.004831,70.621522,70.621522,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_1559,10,10.833141,10.838166,0.052335,0.004829,70.040604,70.040604,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_1175,10,10.860688,10.842786,0.052287,0.004822,69.196146,69.196146,0.000000,0.000000,4305808.000000,4305808
rustls,EXP_DBL_0660,10,10.837053,10.840602,0.052240,0.004819,69.989075,69.989075,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0250,10,10.853396,10.845012,0.052251,0.004818,70.462543,70.462543,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0513,10,10.851263,10.821210,0.052053,0.004810,69.203332,69.203332,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_ABL_026_disable-ifcvt-simple,10,10.831885,10.816605,0.052011,0.004808,70.705949,70.705949,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1062,10,10.839764,10.827620,0.052017,0.004804,70.539012,70.539012,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0519,10,10.820836,10.806711,0.051905,0.004803,69.262488,69.262488,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_ABL_012_disable-loop-level-heuristics,10,10.841093,10.837064,0.052040,0.004802,70.520545,70.520545,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0016,10,10.846052,10.827429,0.051966,0.004799,69.911627,69.911627,0.000000,0.000000,4313224.000000,4313224
rustls,EXP_DBL_1027,10,10.851016,10.840308,0.052012,0.004798,70.648538,70.648538,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_1270,10,10.867059,10.840535,0.051987,0.004796,71.528770,71.528770,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_0884,10,10.881063,10.852370,0.051981,0.004790,71.088337,71.088337,0.000000,0.000000,4396984.000000,4396984
rustls,EXP_DBL_1203,10,10.856879,10.844586,0.051904,0.004786,70.552951,70.552951,0.000000,0.000000,4305968.000000,4305968
rustls,EXP_DBL_0235,10,10.839924,10.817568,0.051777,0.004786,70.873789,70.873789,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_ABL_083_disable-strictnode-mutation,10,10.839564,10.819980,0.051668,0.004775,70.281334,70.281334,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1485,10,10.841671,10.823701,0.051652,0.004772,70.867066,70.867066,0.000000,0.000000,4308424.000000,4308424
rustls,EXP_DBL_1060,10,10.842243,10.831484,0.051622,0.004766,69.546686,69.546686,0.000000,0.000000,4364552.000000,4364552
rustls,EXP_DBL_0625,10,10.852750,10.831599,0.051606,0.004764,70.738188,70.738188,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1528,10,10.839144,10.825747,0.051553,0.004762,69.796645,69.796645,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_1583,10,10.854708,10.841942,0.051602,0.004759,70.480727,70.480727,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0651,10,10.837723,10.830798,0.051502,0.004755,69.523604,69.523604,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0616,10,10.823819,10.814707,0.051380,0.004751,69.334329,69.334329,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0448,10,10.830540,10.821232,0.051252,0.004736,70.428451,70.428451,0.000000,0.000000,4310088.000000,4310088
rustls,EXP_DBL_1128,10,10.825685,10.817662,0.051181,0.004731,70.455228,70.455228,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_0674,10,10.807449,10.793022,0.051039,0.004729,69.698710,69.698710,0.000000,0.000000,4311752.000000,4311752
rustls,EXP_DBL_1579,10,10.856691,10.823303,0.050934,0.004706,70.624171,70.624171,0.000000,0.000000,4309664.000000,4309664
rustls,EXP_DBL_1550,10,10.850459,10.825501,0.050905,0.004702,69.779548,69.779548,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_ABL_057_disable-bitcode-version-upgrade,10,10.836230,10.841108,0.050933,0.004698,69.792536,69.792536,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0294,10,10.877368,10.875629,0.051066,0.004695,71.133267,71.133267,0.000000,0.000000,4320736.000000,4320736
rustls,EXP_DBL_0452,10,10.843094,10.843238,0.050882,0.004693,69.446033,69.446033,0.000000,0.000000,4310024.000000,4310024
rustls,EXP_DBL_1289,10,10.841382,10.830716,0.050813,0.004692,69.853530,69.853530,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_1611,10,10.840572,10.821227,0.050771,0.004692,70.523422,70.523422,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0841,10,10.867460,10.868291,0.050951,0.004688,71.123996,71.123996,0.000000,0.000000,4390408.000000,4390408
rustls,EXP_DBL_1398,10,10.829926,10.819896,0.050712,0.004687,70.036795,70.036795,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0524,10,10.839593,10.819565,0.050709,0.004687,70.602906,70.602906,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0039,10,10.851269,10.836847,0.050752,0.004683,69.730833,69.730833,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0384,10,10.832631,10.812803,0.050633,0.004683,69.491009,69.491009,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_1078,10,10.833601,10.826360,0.050619,0.004676,69.875004,69.875004,0.000000,0.000000,4322984.000000,4322984
rustls,EXP_DBL_0914,10,10.831130,10.817075,0.050480,0.004667,70.088763,70.088763,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_ABL_018_SingleUseConsts,10,10.838646,10.834077,0.050554,0.004666,70.696663,70.696663,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0100,10,10.844739,10.849141,0.050577,0.004662,69.697359,69.697359,0.000000,0.000000,4261664.000000,4261664
rustls,EXP_DBL_0467,10,10.842597,10.837744,0.050453,0.004655,69.563695,69.563695,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_1436,10,10.831644,10.825141,0.050356,0.004652,69.632196,69.632196,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0461,10,10.825425,10.814827,0.050154,0.004638,69.287482,69.287482,0.000000,0.000000,4309992.000000,4309992
rustls,EXP_DBL_0904,10,10.868768,10.860795,0.050290,0.004630,71.400728,71.400728,0.000000,0.000000,4392792.000000,4392792
rustls,EXP_DBL_0780,10,10.840057,10.830504,0.050061,0.004622,69.642697,69.642697,0.000000,0.000000,4309568.000000,4309568
rustls,EXP_DBL_0417,10,10.846803,10.845136,0.050100,0.004620,70.188054,70.188054,0.000000,0.000000,4310280.000000,4310280
rustls,EXP_DBL_1618,10,10.849089,10.831454,0.050008,0.004617,70.250410,70.250410,0.000000,0.000000,4310560.000000,4310560
rustls,EXP_DBL_0779,10,10.828869,10.821592,0.049935,0.004614,69.608775,69.608775,0.000000,0.000000,4307712.000000,4307712
rustls,EXP_DBL_1522,10,10.843665,10.827566,0.049937,0.004612,70.002018,70.002018,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0647,10,10.838716,10.828442,0.049918,0.004610,69.444917,69.444917,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1003,10,10.838959,10.812769,0.049805,0.004606,70.187924,70.187924,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0528,10,10.838392,10.826538,0.049795,0.004599,70.318867,70.318867,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0727,10,10.815348,10.811532,0.049620,0.004590,69.857414,69.857414,0.000000,0.000000,4311632.000000,4311632
rustls,EXP_DBL_0221,10,10.839285,10.827846,0.049683,0.004588,69.676447,69.676447,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_1603,10,10.840215,10.820460,0.049602,0.004584,70.237536,70.237536,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0334,10,10.830727,10.808588,0.049545,0.004584,69.651460,69.651460,0.000000,0.000000,4313152.000000,4313152
rustls,EXP_DBL_0575,10,10.840588,10.828740,0.049615,0.004582,69.567311,69.567311,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1635,10,10.846092,10.826958,0.049455,0.004568,70.644609,70.644609,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0745,10,10.827983,10.815856,0.049268,0.004555,69.541507,69.541507,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_1138,10,10.826307,10.815147,0.049267,0.004555,71.014108,71.014108,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_ABL_009_disable-advanced-peeling,10,10.837001,10.834108,0.049332,0.004553,69.918680,69.918680,0.000000,0.000000,4304400.000000,4304400
rustls,EXP_DBL_0055,10,10.855593,10.836697,0.049241,0.004544,69.936621,69.936621,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0836,10,10.869802,10.853226,0.049292,0.004542,71.345319,71.345319,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_0604,10,10.842423,10.833070,0.049202,0.004542,70.489282,70.489282,0.000000,0.000000,4307200.000000,4307200
rustls,EXP_DBL_1523,10,10.839995,10.833156,0.049157,0.004538,70.308389,70.308389,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0725,10,10.820750,10.817478,0.049074,0.004537,70.233124,70.233124,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_0195,10,10.813278,10.799083,0.048876,0.004526,69.542830,69.542830,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_1624,10,10.830963,10.812438,0.048878,0.004521,70.181634,70.181634,0.000000,0.000000,4307680.000000,4307680
rustls,EXP_DBL_0766,10,10.834074,10.826400,0.048924,0.004519,69.538935,69.538935,0.000000,0.000000,4309536.000000,4309536
rustls,EXP_DBL_0381,10,10.821852,10.812231,0.048851,0.004518,69.368893,69.368893,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_0470,10,10.844376,10.838698,0.048943,0.004516,69.642833,69.642833,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_1099,10,10.829009,10.821697,0.048744,0.004504,69.981353,69.981353,0.000000,0.000000,4317504.000000,4317504
