Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
rustls,EXP_DBL_0117,10,10.840558,10.812574,0.034886,76.840963,76.840963,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0118,10,10.817469,10.803273,0.044047,75.602665,75.602665,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0119,10,10.833477,10.798770,0.060209,76.468619,76.468619,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0120,10,10.844642,10.802981,0.013935,76.038413,76.038413,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0121,10,10.825211,10.802281,0.025490,76.113582,76.113582,0.000000,4310584.000000,4310584
rustls,EXP_DBL_0122,10,10.826582,10.816113,0.017812,75.860043,75.860043,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0123,10,10.834389,10.814430,0.020037,75.974540,75.974540,0.000000,4309912.000000,4309912
rustls,EXP_DBL_0124,10,10.823248,10.805072,0.051258,75.708055,75.708055,0.000000,4311608.000000,4311608
rustls,EXP_DBL_0125,10,10.838278,10.812608,0.032113,75.926061,75.926061,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0126,10,10.827351,10.809643,0.018818,75.554816,75.554816,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0127,10,10.836609,10.809342,0.036876,77.537305,77.537305,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0128,10,10.855615,10.826697,0.092331,75.893984,75.893984,0.000000,4314136.000000,4314136
rustls,EXP_DBL_0129,10,10.833923,10.808276,0.050252,75.892187,75.892187,0.000000,4310520.000000,4310520
rustls,EXP_DBL_0130,10,10.840631,10.825801,0.023267,75.368688,75.368688,0.000000,4308536.000000,4308536
rustls,EXP_DBL_0131,10,10.856260,10.826994,0.043024,77.375852,77.375852,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0132,10,10.849213,10.815148,0.052411,76.907166,76.907166,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0133,10,10.842771,10.817585,0.039915,75.588931,75.588931,0.000000,4308824.000000,4308824
rustls,EXP_DBL_0134,10,10.824115,10.802834,0.029184,76.515931,76.515931,0.000000,4310616.000000,4310616
rustls,EXP_DBL_0135,10,10.869134,10.843478,0.083645,76.035558,76.035558,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0136,10,10.839260,10.817480,0.049040,76.213387,76.213387,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0137,10,10.838773,10.812836,0.035066,74.708609,74.708609,0.000000,4313688.000000,4313688
rustls,EXP_DBL_0138,10,10.835475,10.815057,0.020820,76.643871,76.643871,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0139,10,10.845614,10.810989,0.038811,77.073306,77.073306,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0140,10,10.845595,10.828900,0.044887,76.771702,76.771702,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0141,10,10.857536,10.824061,0.012591,76.040627,76.040627,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0142,10,10.850029,10.833393,0.058813,76.448831,76.448831,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0143,10,10.853831,10.821361,0.088349,76.655987,76.655987,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0144,10,10.867814,10.818271,0.114995,77.248028,77.248028,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0145,10,10.827085,10.815379,0.010421,76.675173,76.675173,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0146,10,10.850940,10.809849,0.083967,76.817472,76.817472,0.000000,4310496.000000,4310496
rustls,EXP_DBL_0147,10,10.880466,10.848115,0.058226,76.604452,76.604452,0.000000,4365224.000000,4365224
rustls,EXP_DBL_0148,10,10.849836,10.828470,0.073362,75.301933,75.301933,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0149,10,10.849294,10.833868,0.019151,75.530365,75.530365,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0150,10,10.848508,10.830692,0.056091,76.704266,76.704266,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0151,10,10.847963,10.824613,0.035943,76.954496,76.954496,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0152,10,10.842825,10.809328,0.010699,76.936978,76.936978,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0153,10,10.855707,10.842656,0.032530,78.269770,78.269770,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0154,10,10.851082,10.830722,0.067315,77.004575,77.004575,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0155,10,10.881673,10.858979,0.068070,77.974830,77.974830,0.000000,4318392.000000,4318392
rustls,EXP_DBL_0156,10,10.833924,10.817003,0.045338,76.956326,76.956326,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0157,10,10.840716,10.822118,0.030933,77.582932,77.582932,0.000000,4310680.000000,4310680
rustls,EXP_DBL_0158,10,10.864323,10.857236,0.049708,75.883299,75.883299,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0159,10,10.848780,10.818970,0.091724,75.718280,75.718280,0.000000,4310784.000000,4310784
rustls,EXP_DBL_0160,10,10.828456,10.814497,0.032925,76.436531,76.436531,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0161,10,10.845011,10.823199,0.048895,77.630107,77.630107,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0162,10,10.843164,10.830129,0.052265,76.346545,76.346545,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0163,10,10.869445,10.834732,0.091260,76.299602,76.299602,0.000000,4343640.000000,4343640
rustls,EXP_DBL_0164,10,10.837976,10.815820,0.046738,76.608957,76.608957,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0165,10,10.857843,10.833977,0.087674,77.258286,77.258286,0.000000,4323992.000000,4323992
rustls,EXP_DBL_0166,10,10.839478,10.815561,0.024952,76.294420,76.294420,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0167,10,10.852654,10.822658,0.087587,77.123942,77.123942,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0168,10,10.831270,10.807265,0.046804,76.996127,76.996127,0.000000,4311056.000000,4311056
rustls,EXP_DBL_0169,10,10.829187,10.799238,0.064615,76.349170,76.349170,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0170,10,10.836432,10.807498,0.033005,76.174770,76.174770,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0171,10,10.816818,10.791913,0.022502,75.812398,75.812398,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0172,10,10.824586,10.805764,0.071398,76.300931,76.300931,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0173,10,10.825620,10.799269,0.057025,76.552818,76.552818,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0174,10,10.839753,10.794398,0.086048,76.565492,76.565492,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0175,10,10.828123,10.805245,0.018303,75.881601,75.881601,0.000000,4305816.000000,4305816
rustls,EXP_DBL_0176,10,10.854783,10.839693,0.046774,77.979367,77.979367,0.000000,4311288.000000,4311288
rustls,EXP_DBL_0177,10,10.844318,10.815441,0.033637,76.116178,76.116178,0.000000,4308112.000000,4308112
rustls,EXP_DBL_0178,10,10.837333,10.810208,0.022516,76.453147,76.453147,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0179,10,10.831660,10.825615,0.014352,76.641959,76.641959,0.000000,4312528.000000,4312528
rustls,EXP_DBL_0180,10,10.851910,10.847210,0.043039,77.035596,77.035596,0.000000,4293040.000000,4293040
rustls,EXP_DBL_0181,10,10.834490,10.809615,0.028282,77.283642,77.283642,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0182,10,10.824396,10.797109,0.035163,76.787105,76.787105,0.000000,4311024.000000,4311024
rustls,EXP_DBL_0183,10,10.858648,10.839711,0.073362,76.953894,76.953894,0.000000,4263248.000000,4263248
rustls,EXP_DBL_0184,10,10.849822,10.826123,0.045890,76.261243,76.261243,0.000000,4319920.000000,4319920
rustls,EXP_DBL_0185,10,10.860296,10.834203,0.100311,76.818983,76.818983,0.000000,4310928.000000,4310928
rustls,EXP_DBL_0186,10,10.822755,10.798000,0.056662,76.832840,76.832840,0.000000,4310768.000000,4310768
rustls,EXP_DBL_0187,10,10.847242,10.811011,0.088732,77.961780,77.961780,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0188,10,10.822491,10.802070,0.042327,77.751763,77.751763,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0189,10,10.856136,10.835420,0.019162,76.870799,76.870799,0.000000,4308496.000000,4308496
rustls,EXP_DBL_0190,10,10.811923,10.793610,0.028667,76.732422,76.732422,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0191,10,10.833692,10.811954,0.028536,77.217125,77.217125,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0192,10,10.829381,10.797735,0.034901,77.039325,77.039325,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0193,10,10.830074,10.809927,0.067592,76.172921,76.172921,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0194,10,10.816790,10.800031,0.041154,78.638802,78.638802,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0195,10,10.828971,10.806487,0.051234,77.302327,77.302327,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0196,10,10.823321,10.799689,0.035940,77.247547,77.247547,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0197,10,10.805898,10.789795,0.015656,77.078446,77.078446,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0198,10,10.816947,10.793946,0.034848,78.068869,78.068869,0.000000,4309008.000000,4309008
rustls,EXP_DBL_0199,10,10.818658,10.789842,0.033303,77.386546,77.386546,0.000000,4310928.000000,4310928
rustls,EXP_DBL_0200,10,10.823756,10.803697,0.052319,77.617629,77.617629,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0201,10,10.818678,10.802455,0.033768,76.761607,76.761607,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0202,10,10.838641,10.822867,0.035929,77.307254,77.307254,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0203,10,10.822588,10.795948,0.048932,78.126735,78.126735,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0204,10,10.816759,10.783370,0.059703,77.244840,77.244840,0.000000,4310992.000000,4310992
rustls,EXP_DBL_0205,10,10.831185,10.814433,0.055562,76.901230,76.901230,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0206,10,10.817373,10.802995,0.036398,75.838580,75.838580,0.000000,4309712.000000,4309712
rustls,EXP_DBL_0207,10,10.855071,10.845854,0.065633,76.935493,76.935493,0.000000,4312080.000000,4312080
rustls,EXP_DBL_0208,10,10.808252,10.799855,0.028972,77.086411,77.086411,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0209,10,10.834257,10.800061,0.032712,77.773438,77.773438,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0210,10,10.828486,10.813771,0.041684,76.050267,76.050267,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0211,10,10.839714,10.823912,0.019751,76.278122,76.278122,0.000000,4313392.000000,4313392
rustls,EXP_DBL_0212,10,10.820958,10.812208,0.014899,75.553706,75.553706,0.000000,4311120.000000,4311120
rustls,EXP_DBL_0213,10,10.830213,10.802062,0.027300,76.889748,76.889748,0.000000,4309904.000000,4309904
rustls,EXP_DBL_0214,10,10.848240,10.813647,0.037199,76.576477,76.576477,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0215,10,10.837799,10.802982,0.023083,77.024982,77.024982,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0216,10,10.831577,10.820855,0.026585,78.532937,78.532937,0.000000,4308464.000000,4308464
rustls,EXP_DBL_0217,10,10.840319,10.826691,0.042606,77.261403,77.261403,0.000000,4311088.000000,4311088
rustls,EXP_DBL_0218,10,10.839804,10.821929,0.043474,77.255555,77.255555,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0219,10,10.828019,10.816594,0.034082,76.362966,76.362966,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0220,10,10.848471,10.844178,0.049584,77.349918,77.349918,0.000000,4313808.000000,4313808
rustls,EXP_DBL_0221,10,10.829651,10.819159,0.046300,77.438525,77.438525,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0222,10,10.832996,10.811789,0.039502,77.486946,77.486946,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0223,10,10.833541,10.818800,0.031398,77.304712,77.304712,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0224,10,10.833144,10.820776,0.055791,77.241658,77.241658,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0225,10,10.827155,10.802670,0.079198,78.769017,78.769017,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0226,10,10.829850,10.805992,0.055945,76.970516,76.970516,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0227,10,10.833580,10.814668,0.037695,77.709240,77.709240,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0228,10,10.826861,10.799964,0.056041,77.343663,77.343663,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0229,10,10.845825,10.822250,0.045906,77.923676,77.923676,0.000000,4310888.000000,4310888
rustls,EXP_DBL_0230,10,10.820169,10.798515,0.025565,76.867093,76.867093,0.000000,4365488.000000,4365488
rustls,EXP_DBL_0231,10,10.830328,10.811481,0.029557,77.949449,77.949449,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0232,10,10.827839,10.804019,0.038125,77.480966,77.480966,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0233,10,10.832629,10.811056,0.046608,76.759627,76.759627,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0234,10,10.809366,10.795471,0.043497,77.871051,77.871051,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0235,10,10.828415,10.803722,0.059367,77.708425,77.708425,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0236,10,10.826584,10.819983,0.043823,76.957215,76.957215,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0237,10,10.817189,10.807436,0.037756,76.322948,76.322948,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0238,10,10.851466,10.818245,0.039954,77.008634,77.008634,0.000000,4319344.000000,4319344
rustls,EXP_DBL_0239,10,10.820547,10.796636,0.019714,76.573189,76.573189,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0240,10,10.824478,10.799337,0.059925,77.922319,77.922319,0.000000,4311024.000000,4311024
rustls,EXP_DBL_0241,10,10.805163,10.795791,0.033186,75.702893,75.702893,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0242,10,10.849724,10.822520,0.024926,77.222627,77.222627,0.000000,4311384.000000,4311384
rustls,EXP_DBL_0243,10,10.822230,10.804460,0.026287,77.300783,77.300783,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0244,10,10.830185,10.811996,0.017100,76.261906,76.261906,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0245,10,10.826617,10.818888,0.041826,76.741080,76.741080,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0246,10,10.867029,10.835371,0.086979,77.046364,77.046364,0.000000,4343600.000000,4343600
rustls,EXP_DBL_0247,10,10.831978,10.800825,0.031545,76.540496,76.540496,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0248,10,10.836172,10.811111,0.080628,75.751689,75.751689,0.000000,4324176.000000,4324176
rustls,EXP_DBL_0249,10,10.813256,10.798258,0.045710,77.276151,77.276151,0.000000,4310896.000000,4310896
rustls,EXP_DBL_0250,10,10.854065,10.836063,0.093476,77.658102,77.658102,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0251,10,10.852947,10.835608,0.063588,77.763968,77.763968,0.000000,4318264.000000,4318264
rustls,EXP_DBL_0252,10,10.830128,10.824981,0.016529,76.656480,76.656480,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0253,10,10.856245,10.825446,0.056804,77.211753,77.211753,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0254,10,10.851341,10.818369,0.009128,77.464670,77.464670,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0255,10,10.864183,10.841446,0.052520,76.819199,76.819199,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0256,10,10.827203,10.815919,0.026925,77.054993,77.054993,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0257,10,10.851014,10.823488,0.064224,77.030490,77.030490,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0258,10,10.825810,10.806034,0.055289,75.470867,75.470867,0.000000,4312928.000000,4312928
rustls,EXP_DBL_0259,10,10.853826,10.846589,0.069907,75.736483,75.736483,0.000000,4318272.000000,4318272
rustls,EXP_DBL_0260,10,10.871141,10.854815,0.060132,78.072920,78.072920,0.000000,4315544.000000,4315544
rustls,EXP_DBL_0261,10,10.836174,10.818555,0.022551,77.743723,77.743723,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0262,10,10.840179,10.823806,0.047888,76.426178,76.426178,0.000000,4319480.000000,4319480
rustls,EXP_DBL_0263,10,10.819791,10.812462,0.021405,77.632671,77.632671,0.000000,4300856.000000,4300856
rustls,EXP_DBL_0264,10,10.853741,10.831176,0.023011,78.239162,78.239162,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0265,10,10.838854,10.827241,0.043944,77.601864,77.601864,0.000000,4318200.000000,4318200
rustls,EXP_DBL_0266,10,10.855405,10.832678,0.023656,76.054421,76.054421,0.000000,4271224.000000,4271224
rustls,EXP_DBL_0267,10,10.829959,10.803560,0.042734,77.240794,77.240794,0.000000,4327160.000000,4327160
rustls,EXP_DBL_0268,10,10.853680,10.823738,0.046843,77.844377,77.844377,0.000000,4318072.000000,4318072
rustls,EXP_DBL_0269,10,10.839745,10.819163,0.039750,78.536194,78.536194,0.000000,4317880.000000,4317880
rustls,EXP_DBL_0270,10,10.841958,10.825981,0.047539,76.130104,76.130104,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0271,10,10.849531,10.828847,0.039770,76.562307,76.562307,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0272,10,10.842459,10.827983,0.044431,76.318413,76.318413,0.000000,4316056.000000,4316056
rustls,EXP_DBL_0273,10,10.856870,10.820607,0.049638,76.890989,76.890989,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0274,10,10.835617,10.813201,0.019728,77.567936,77.567936,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0275,10,10.844894,10.840497,0.052506,78.948995,78.948995,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0276,10,10.853114,10.830414,0.025704,78.548205,78.548205,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0277,10,10.863075,10.845911,0.036723,77.723892,77.723892,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0278,10,10.853462,10.830642,0.018392,78.394126,78.394126,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0279,10,10.859297,10.848001,0.043712,78.204082,78.204082,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0280,10,10.849237,10.820909,0.014257,78.152433,78.152433,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0281,10,10.826510,10.811953,0.035799,78.025729,78.025729,0.000000,4316184.000000,4316184
rustls,EXP_DBL_0282,10,10.855328,10.825156,0.031615,79.337664,79.337664,0.000000,4318072.000000,4318072
rustls,EXP_DBL_0283,10,10.854489,10.825814,0.027489,77.201902,77.201902,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0284,10,10.850580,10.827068,0.045701,77.366294,77.366294,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0285,10,10.832139,10.815520,0.041671,77.450672,77.450672,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0286,10,10.865774,10.837899,0.083895,77.405291,77.405291,0.000000,4318008.000000,4318008
rustls,EXP_DBL_0287,10,10.848538,10.825468,0.051972,77.718177,77.718177,0.000000,4318072.000000,4318072
rustls,EXP_DBL_0288,10,10.846321,10.825990,0.017551,77.559612,77.559612,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0289,10,10.826748,10.816532,0.031588,77.714227,77.714227,0.000000,4317304.000000,4317304
rustls,EXP_DBL_0290,10,10.852693,10.830856,0.057563,78.064193,78.064193,0.000000,4319416.000000,4319416
rustls,EXP_DBL_0291,10,10.848510,10.832389,0.026969,78.400465,78.400465,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0292,10,10.844794,10.830416,0.062520,77.635755,77.635755,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0293,10,10.864069,10.836470,0.042735,76.948245,76.948245,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0294,10,10.834220,10.808481,0.050636,76.721809,76.721809,0.000000,4321368.000000,4321368
rustls,EXP_DBL_0295,10,10.852524,10.847057,0.027712,77.539126,77.539126,0.000000,4318136.000000,4318136
rustls,EXP_DBL_0296,10,10.834730,10.825320,0.050608,77.721664,77.721664,0.000000,4316664.000000,4316664
rustls,EXP_DBL_0297,10,10.848384,10.821064,0.046054,77.796126,77.796126,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0298,10,10.841271,10.818442,0.029567,77.605489,77.605489,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0299,10,10.870056,10.830545,0.050813,76.895954,76.895954,0.000000,4316440.000000,4316440
rustls,EXP_DBL_0300,10,10.847384,10.810653,0.080815,77.971640,77.971640,0.000000,4318008.000000,4318008
rustls,EXP_DBL_0301,10,10.857359,10.853799,0.036234,78.146739,78.146739,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0302,10,10.835390,10.829754,0.010924,76.319131,76.319131,0.000000,4318040.000000,4318040
rustls,EXP_DBL_0303,10,10.838588,10.826192,0.021849,77.986324,77.986324,0.000000,4321208.000000,4321208
rustls,EXP_DBL_0304,10,10.849919,10.830663,0.040828,78.337875,78.337875,0.000000,4318040.000000,4318040
