Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,ns_mean,ns_med,ns_iqr,mbps_mean,mbps_med,mbps_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
hyper,EXP_DBL_0031,10,13.155702,13.215362,0.174830,43689300.460000,43984653.450000,648924.050000,4801.000000,4767.500000,70.500000,48.414007,48.414007,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0032,10,13.264703,13.256749,0.182849,43813750.640000,43779947.750000,574678.125000,4786.500000,4789.500000,63.250000,48.197938,48.197938,0.000000,173008464.000000,173008464
hyper,EXP_DBL_0033,10,13.263408,13.258349,0.230636,43849289.120000,43695555.250000,846687.850000,4782.700000,4799.000000,92.500000,48.541638,48.541638,0.000000,173009968.000000,173009968
hyper,EXP_DBL_0034,10,13.146692,13.126399,0.226739,43416844.900000,43309264.700000,612468.175000,4830.800000,4842.000000,68.500000,48.439356,48.439356,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0035,10,13.182414,13.195759,0.170261,43611570.050000,43736350.600000,597982.425000,4808.500000,4794.500000,66.250000,48.921798,48.921798,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0036,10,13.069010,13.045975,0.194603,43201710.960000,43216445.300000,795814.425000,4854.500000,4852.500000,90.000000,48.923861,48.923861,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0037,10,13.215739,13.213776,0.260410,43675904.640000,43666667.750000,588658.325000,4801.600000,4802.000000,64.500000,48.757497,48.757497,0.000000,173009616.000000,173009616
hyper,EXP_DBL_0038,10,13.179249,13.170908,0.169538,43515527.800000,43473655.800000,287114.925000,4819.100000,4823.500000,31.500000,48.507713,48.507713,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0039,10,13.304515,13.363006,0.220466,44049593.470000,44328936.550000,772137.675000,4761.000000,4730.500000,83.250000,48.297886,48.297886,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0040,10,13.346723,13.301863,0.239961,44120777.490000,43886749.600000,787229.075000,4753.200000,4778.000000,84.500000,48.362979,48.362979,0.000000,173007632.000000,173007632
hyper,EXP_DBL_0041,10,13.049556,13.053191,0.627274,43160647.550000,43241787.750000,2205469.525000,4861.700000,4850.500000,249.250000,48.508142,48.508142,0.000000,173011984.000000,173011984
hyper,EXP_DBL_0042,10,13.231812,13.267872,0.168440,43696301.280000,43921879.500000,649460.325000,4799.300000,4774.000000,71.500000,48.927652,48.927652,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0043,10,13.265859,13.284087,0.108756,43884877.010000,43911547.950000,220800.575000,4778.700000,4775.500000,24.000000,48.837968,48.837968,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0044,10,13.141278,13.158380,0.222418,43376518.490000,43363002.350000,507141.575000,4834.500000,4835.500000,56.750000,48.733964,48.733964,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0045,10,13.145568,13.096444,0.318954,43430597.580000,43216589.300000,1077641.200000,4830.200000,4852.000000,119.500000,48.143905,48.143905,0.000000,173012384.000000,173012384
hyper,EXP_DBL_0046,10,13.144801,13.134964,0.133553,43368509.200000,43317215.850000,561869.175000,4836.000000,4841.000000,63.000000,48.227529,48.227529,0.000000,173009872.000000,173009872
hyper,EXP_DBL_0047,10,13.207434,13.228860,0.147742,43716265.120000,43818331.200000,450167.325000,4797.800000,4785.500000,49.250000,48.195288,48.195288,0.000000,173010176.000000,173010176
hyper,EXP_DBL_0048,10,13.058618,13.082232,0.122642,43102822.230000,43069854.100000,559786.675000,4865.200000,4868.500000,63.250000,48.648707,48.648707,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0049,10,13.004501,12.997539,0.121157,43045894.440000,42961496.050000,669490.550000,4871.800000,4881.000000,75.750000,48.877251,48.877251,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0050,10,13.218544,13.289039,0.362526,43678643.190000,44009103.350000,1304376.775000,4802.300000,4764.500000,145.000000,48.847603,48.847603,0.000000,173009552.000000,173009552
hyper,EXP_DBL_0051,10,13.249939,13.290663,0.253005,43778112.240000,43879493.250000,749491.550000,4790.600000,4779.000000,82.250000,48.552096,48.552096,0.000000,173009920.000000,173009920
hyper,EXP_DBL_0052,10,13.191321,13.207102,0.067391,43610530.010000,43806880.600000,521427.075000,4808.700000,4787.000000,57.750000,48.189565,48.189565,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0053,10,13.372919,13.442337,0.088750,44204273.270000,44488175.900000,713024.500000,4744.400000,4713.500000,76.250000,48.293858,48.293858,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0054,10,13.238267,13.238367,0.256431,43794128.660000,43741922.600000,523708.375000,4789.200000,4793.500000,57.750000,48.498883,48.498883,0.000000,173012928.000000,173012928
hyper,EXP_DBL_0055,10,13.034555,13.065402,0.202557,43089533.570000,43220222.200000,855199.275000,4867.200000,4851.500000,96.500000,49.039521,49.039521,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0056,10,13.036837,13.029802,0.108448,43125582.770000,43156187.700000,552846.925000,4863.100000,4859.000000,63.000000,48.801966,48.801966,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0057,10,13.243406,13.234952,0.296943,43794703.420000,43650571.050000,1098997.900000,4788.700000,4804.000000,120.000000,48.856627,48.856627,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0058,10,13.281168,13.307168,0.230628,43943681.790000,44073849.350000,732379.075000,4772.600000,4758.000000,79.750000,48.439615,48.439615,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0059,10,13.317990,13.302257,0.207677,44063049.250000,44028553.150000,606616.425000,4759.200000,4762.500000,65.500000,48.377474,48.377474,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0060,10,13.218906,13.251713,0.210629,43726099.620000,43895429.250000,707269.600000,4796.700000,4777.000000,77.750000,48.422136,48.422136,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0061,10,13.189175,13.224677,0.079141,43588914.350000,43716079.550000,373319.250000,4811.400000,4797.000000,41.000000,48.987129,48.987129,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0062,10,13.111069,13.084030,0.143515,43389188.940000,43189102.450000,451263.550000,4833.100000,4855.000000,49.750000,49.046847,49.046847,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0063,10,13.043025,13.066612,0.128234,43075598.960000,43251514.900000,579474.100000,4868.300000,4848.000000,66.250000,48.913793,48.913793,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0064,10,13.035070,13.024724,0.247469,43103837.100000,43154471.950000,660796.950000,4865.400000,4859.000000,74.500000,48.573733,48.573733,0.000000,173030656.000000,173030656
hyper,EXP_DBL_0065,10,13.290888,13.294129,0.096563,43998535.500000,43976985.850000,571840.800000,4766.500000,4768.500000,62.250000,48.321491,48.321491,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0066,10,13.241065,13.205791,0.180284,43727965.930000,43695667.700000,545932.300000,4796.000000,4799.000000,59.500000,48.267241,48.267241,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0067,10,13.176138,13.169028,0.192785,43621569.870000,43554520.100000,700193.475000,4808.000000,4814.500000,77.500000,48.457724,48.457724,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0068,10,13.163943,13.115551,0.185322,43465243.130000,43284739.450000,598907.850000,4825.400000,4844.500000,66.250000,48.747606,48.747606,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0069,10,13.271718,13.297284,0.054187,43940610.050000,43976200.300000,134422.325000,4772.300000,4768.000000,14.500000,48.861723,48.861723,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0070,10,13.127585,13.131512,0.099749,43424192.820000,43298747.900000,420553.950000,4829.500000,4843.000000,47.000000,49.078710,49.078710,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0071,10,13.116555,13.068577,0.127243,43360908.420000,43247841.100000,375216.100000,4837.000000,4849.000000,42.000000,48.748396,48.748396,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0072,10,13.294852,13.331785,0.226196,43894493.760000,43916742.000000,824990.450000,4778.100000,4775.000000,89.750000,48.217651,48.217651,0.000000,173042496.000000,173042496
hyper,EXP_DBL_0073,10,13.335821,13.348627,0.111334,44092478.630000,44021331.850000,665428.775000,4756.100000,4763.500000,71.500000,48.307241,48.307241,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0074,10,13.313496,13.326843,0.143421,44044048.730000,44105330.350000,525026.975000,4761.400000,4754.500000,56.500000,48.265465,48.265465,0.000000,173010608.000000,173010608
hyper,EXP_DBL_0075,10,13.196423,13.170693,0.135721,43668689.010000,43617441.750000,259346.800000,4802.600000,4807.500000,28.250000,48.889841,48.889841,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0076,10,12.842813,12.836800,0.058587,42481985.480000,42487303.700000,186618.950000,4936.100000,4935.500000,21.500000,48.917716,48.917716,0.000000,173009912.000000,173009912
hyper,EXP_DBL_0077,10,13.242512,13.238892,0.135835,43766665.950000,43851942.600000,664992.975000,4791.500000,4781.500000,73.500000,48.844282,48.844282,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0078,10,13.116696,13.124071,0.198315,43401484.990000,43521941.200000,515497.550000,4832.200000,4818.000000,57.750000,48.440750,48.440750,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0079,10,13.297366,13.306729,0.154806,44055035.960000,44048429.200000,631337.600000,4760.200000,4760.500000,68.250000,48.215829,48.215829,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0080,10,13.213356,13.158955,0.117185,43672961.330000,43479954.750000,352840.800000,4802.200000,4822.500000,39.250000,48.369886,48.369886,0.000000,173049728.000000,173049728
hyper,EXP_DBL_0081,10,13.141396,13.151402,0.138973,43486890.280000,43531643.500000,474510.075000,4822.700000,4817.000000,52.750000,48.674238,48.674238,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0082,10,13.341214,13.306608,0.053531,44113591.160000,44019876.400000,26161.725000,4753.600000,4763.500000,2.750000,48.853601,48.853601,0.000000,173029872.000000,173029872
hyper,EXP_DBL_0083,10,13.198181,13.188474,0.199393,43641463.730000,43601051.300000,771899.825000,4805.400000,4809.500000,85.000000,48.932900,48.932900,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0084,10,13.216794,13.203145,0.262268,43670590.590000,43767811.800000,782716.825000,4802.200000,4791.000000,85.750000,48.773928,48.773928,0.000000,173009232.000000,173009232
hyper,EXP_DBL_0085,10,13.354425,13.359752,0.243844,44175822.350000,44200805.950000,882957.425000,4747.400000,4744.000000,95.250000,48.602940,48.602940,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0086,10,13.153316,13.158835,0.283439,43484412.330000,43576349.350000,803736.725000,4823.100000,4812.000000,89.250000,48.375293,48.375293,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0087,10,13.446014,13.456392,0.155240,44524273.600000,44605980.650000,360652.550000,4709.900000,4701.000000,38.250000,48.400371,48.400371,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0088,10,13.242627,13.213752,0.213768,43801165.190000,43645635.100000,556889.150000,4788.000000,4804.500000,61.000000,48.701285,48.701285,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0089,10,13.059202,13.067078,0.193097,43235195.810000,43206033.000000,692576.050000,4850.800000,4853.500000,77.750000,49.003770,49.003770,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0090,10,13.147453,13.205913,0.071474,43460657.090000,43613526.000000,212522.800000,4825.400000,4808.000000,23.000000,48.864903,48.864903,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0091,10,13.239216,13.199756,0.240001,43790237.270000,43716239.600000,776160.075000,4789.300000,4796.500000,84.250000,48.705489,48.705489,0.000000,173009232.000000,173009232
hyper,EXP_DBL_0092,10,13.316498,13.355548,0.261605,44031507.760000,44238220.050000,705086.225000,4763.500000,4740.000000,75.500000,48.364530,48.364530,0.000000,173007136.000000,173007136
hyper,EXP_DBL_0093,10,13.342636,13.321492,0.244414,44138857.610000,44011315.800000,686175.425000,4751.100000,4764.500000,73.750000,48.493281,48.493281,0.000000,173007672.000000,173007672
hyper,EXP_DBL_0094,10,13.340101,13.372112,0.111711,44107408.890000,44170090.200000,321631.250000,4754.200000,4747.000000,34.750000,48.309954,48.309954,0.000000,173006696.000000,173006696
hyper,EXP_DBL_0095,10,13.341242,13.352623,0.151635,44166307.210000,44172808.200000,427129.800000,4748.400000,4747.000000,46.000000,48.671702,48.671702,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0096,10,12.978003,12.969445,0.307753,42911005.650000,42907499.900000,777489.800000,4887.600000,4887.000000,89.250000,47.293497,47.293497,0.000000,173006448.000000,173006448
hyper,EXP_DBL_0097,10,13.308352,13.318980,0.138079,43933288.330000,44019475.450000,679962.225000,4773.200000,4763.500000,74.500000,48.662941,48.662941,0.000000,172997264.000000,172997264
hyper,EXP_DBL_0098,10,13.294217,13.358607,0.271441,43939402.160000,44127783.100000,773873.525000,4773.300000,4752.000000,84.500000,48.826915,48.826915,0.000000,173009232.000000,173009232
hyper,EXP_DBL_0099,10,13.152371,13.209804,0.220825,43530493.380000,43727514.200000,812875.900000,4818.900000,4795.500000,89.500000,48.316664,48.316664,0.000000,173009232.000000,173009232
hyper,EXP_DBL_0100,10,13.244186,13.216280,0.163706,43842829.000000,43688969.900000,781402.225000,4783.300000,4799.500000,86.250000,48.278573,48.278573,0.000000,172951280.000000,172951280
hyper,EXP_DBL_0101,10,13.322322,13.396741,0.234194,44096984.850000,44291886.650000,832141.275000,4756.100000,4734.500000,89.750000,48.457048,48.457048,0.000000,173020144.000000,173020144
hyper,EXP_DBL_0102,10,13.306499,13.298042,0.256853,44024739.680000,44021261.550000,918556.550000,4763.800000,4763.500000,98.750000,48.697047,48.697047,0.000000,173009232.000000,173009232
hyper,EXP_DBL_0103,10,13.183989,13.126190,0.208708,43582270.970000,43384349.450000,664382.925000,4812.500000,4833.500000,73.000000,48.843579,48.843579,0.000000,173009024.000000,173009024
hyper,EXP_DBL_0104,10,13.173121,13.208042,0.192283,43566421.440000,43695291.150000,586725.925000,4813.900000,4799.000000,65.250000,48.922569,48.922569,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0105,10,13.182017,13.228929,0.173447,43565303.240000,43823928.950000,820690.750000,4813.900000,4785.000000,91.250000,48.785465,48.785465,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0106,10,13.218448,13.191170,0.216005,43771088.110000,43767313.850000,799322.150000,4791.500000,4791.500000,87.250000,48.406809,48.406809,0.000000,173007296.000000,173007296
hyper,EXP_DBL_0107,10,13.206739,13.207607,0.079212,43651379.570000,43665074.200000,254006.700000,4804.300000,4802.500000,28.250000,48.364799,48.364799,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0108,10,13.318363,13.470574,0.406734,44098782.640000,44605096.100000,1398070.950000,4757.000000,4701.000000,151.000000,48.449467,48.449467,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0109,10,13.241162,13.238475,0.231181,43795777.090000,43876099.000000,1076598.450000,4788.700000,4779.000000,117.250000,48.869685,48.869685,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0110,10,13.110947,13.056347,0.233514,43354828.390000,43176709.900000,814328.000000,4837.500000,4856.500000,90.750000,49.026318,49.026318,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0111,10,13.140030,13.199641,0.274164,43448129.850000,43626297.850000,1111577.400000,4827.600000,4807.000000,123.000000,49.017053,49.017053,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0112,10,12.974421,12.924160,0.321466,42873445.730000,42775943.350000,882538.200000,4891.800000,4902.000000,101.000000,48.656291,48.656291,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0113,10,13.300733,13.312314,0.258011,43978786.710000,43916405.600000,1093527.900000,4768.800000,4775.000000,119.000000,48.361128,48.361128,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0114,10,13.108845,13.163514,0.414017,43304533.980000,43335334.050000,1347447.075000,4844.300000,4839.000000,150.000000,48.843098,48.843098,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0115,10,13.218337,13.191707,0.212007,43678071.400000,43623864.850000,818577.750000,4801.200000,4806.500000,90.250000,48.526705,48.526705,0.000000,173008176.000000,173008176
hyper,EXP_DBL_0116,10,13.296323,13.336239,0.171555,44009613.180000,44064520.450000,650975.700000,4766.000000,4759.000000,69.250000,48.759027,48.759027,0.000000,173009600.000000,173009600
hyper,EXP_DBL_0117,10,13.099525,13.186390,0.559368,43336524.330000,43661200.000000,1763032.700000,4840.600000,4803.000000,198.000000,48.887487,48.887487,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0118,10,13.250974,13.290785,0.146672,43842329.170000,44024885.200000,483018.100000,4783.100000,4763.000000,52.500000,48.869875,48.869875,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0119,10,13.257747,13.292419,0.331367,43838199.300000,43968952.350000,959920.500000,4784.400000,4769.000000,104.500000,48.688105,48.688105,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0120,10,13.164337,13.096822,0.264781,43500103.370000,43405836.050000,1020767.500000,4821.800000,4831.500000,114.000000,48.249828,48.249828,0.000000,173009248.000000,173009248
hyper,EXP_DBL_0121,10,13.436386,13.458680,0.120767,44537062.580000,44692686.250000,326545.475000,4708.600000,4691.500000,34.500000,48.487298,48.487298,0.000000,173009216.000000,173009216
