Source,Target,Type,Weight,Stability
EnumSizeOpt,licm-promotion,Interaction,-0.216529731012891,0.9333333333333333
DataflowConstProp,preinline,Interaction,0.21628721644069293,0.8
DeadStoreElimination-initial,constant-hoisting,Interaction,-0.21572515884796004,0.8
DeadStoreElimination-final,cfi-fixup,Interaction,0.21531202984038664,0.7
DeadStoreElimination-final,cgdata-for-merging,Interaction,0.21500775345167517,0.8
ForceInline,loop-idiom-vectorize-all,Interaction,0.21359364149750001,0.8666666666666667
DataflowConstProp,early-ifcvt,Interaction,-0.21294608262405298,0.8
DataflowConstProp,tail-duplicate,Interaction,-0.21274751739192915,0.7666666666666667
EnumSizeOpt,preheader-prot,Interaction,-0.21206121277432421,0.8
DataflowConstProp,cgp-ext-ld-promotion,Interaction,-0.21205708797678174,0.8333333333333334
DataflowConstProp,2addr-hack,Interaction,0.21095483161862835,0.8666666666666667
GVN,machine-licm,Interaction,0.21055191392000247,0.8
ForceInline,ifcvt-triangle-rev,Interaction,-0.20981956328943105,0.8
DataflowConstProp,tail-calls,Interaction,-0.2087004933413846,0.7333333333333333
DeadStoreElimination-final,cgp-branch-opts,Interaction,-0.2082776884974074,0.7666666666666667
EnumSizeOpt,postra-machine-licm,Interaction,-0.20822589465560423,0.8666666666666667
EnumSizeOpt,early-taildup,Interaction,-0.2078596488229339,0.9
CopyProp,select-optimize,Interaction,0.207494442643205,0.8333333333333334
DeadStoreElimination-final,early-taildup,Interaction,-0.20666159214095833,0.8333333333333334
DataflowConstProp,early-taildup,Interaction,-0.20591760987855529,0.8333333333333334
EnumSizeOpt,machine-licm,Interaction,-0.20485425914318578,0.8666666666666667
DestinationPropagation,expand-reductions,Interaction,0.20329560065246913,0.7666666666666667
DeadStoreElimination-final,ifcvt-simple-false,Interaction,-0.20318204086384187,0.8
DataflowConstProp,gep-const-evaluation,Interaction,-0.20259555403276733,0.7333333333333333
DeadStoreElimination-final,early-ifcvt,Interaction,-0.2024140772471671,0.8
DataflowConstProp,layout-fsprofile-loader,Interaction,0.2021589601131099,0.7666666666666667
DataflowConstProp,select-optimize,Interaction,0.20193151664936662,0.7333333333333333
DeadStoreElimination-final,ifcvt-triangle,Interaction,-0.20112560909353003,0.8333333333333334
EnumSizeOpt,cgp-select2branch,Interaction,-0.20051928579849146,0.8
DeadStoreElimination-final,branch-fold,Interaction,-0.19980425396308601,0.7666666666666667
DeadStoreElimination-final,partial-libcall-inlining,Interaction,-0.19962420632276276,0.8333333333333334
DeadStoreElimination-final,last-run-tracking,Interaction,0.19948657585595195,0.7
