Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med,run_repeats_med
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1428,10,6.603364,6.563475,0.230502,0.035119,115.743288,115.743288,0.000000,0.000000,2574512.000000,2574512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0152,10,6.431402,6.422009,0.225342,0.035089,126.040453,126.040453,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0796,10,6.675082,6.759715,0.236683,0.035014,115.458590,115.458590,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0919,10,6.561044,6.511073,0.227895,0.035001,115.783109,115.783109,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0267,10,6.409204,6.429096,0.224879,0.034978,123.522273,123.522273,0.000000,0.000000,2631104.000000,2631104,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0137,10,6.561979,6.551186,0.229003,0.034956,125.003505,125.003505,0.000000,0.000000,2630528.000000,2630528,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0340,10,6.443827,6.471758,0.226145,0.034943,117.333588,117.333588,0.000000,0.000000,2621808.000000,2621808,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0136,10,6.534836,6.510988,0.227491,0.034940,121.945314,121.945314,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0499,10,6.818335,6.796328,0.237038,0.034877,121.486984,121.486984,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1470,10,6.659416,6.571828,0.228996,0.034845,116.985948,116.985948,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1453,10,6.625246,6.622724,0.230639,0.034825,120.753990,120.753990,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0020,10,6.549858,6.511439,0.226739,0.034822,122.884692,122.884692,0.000000,0.000000,2621088.000000,2621088,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0698,10,6.711390,6.720069,0.233969,0.034816,122.611576,122.611576,0.000000,0.000000,2625968.000000,2625968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1398,10,6.626981,6.630475,0.230789,0.034807,121.933173,121.933173,0.000000,0.000000,2620616.000000,2620616,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_007_disable-replace-with-vec-lib,10,6.395389,6.357971,0.221156,0.034784,132.482996,132.482996,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1356,10,6.576715,6.559267,0.228043,0.034767,119.704598,119.704598,0.000000,0.000000,2620616.000000,2620616,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1143,10,6.505985,6.553209,0.227625,0.034735,122.568233,122.568233,0.000000,0.000000,2644360.000000,2644360,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0611,10,6.524214,6.459414,0.224362,0.034734,115.905174,115.905174,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0464,10,6.543190,6.498086,0.225617,0.034721,122.676696,122.676696,0.000000,0.000000,2621680.000000,2621680,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1285,10,6.698911,6.683305,0.231872,0.034694,120.509052,120.509052,0.000000,0.000000,2621064.000000,2621064,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0174,10,6.290867,6.303482,0.218480,0.034660,126.450995,126.450995,0.000000,0.000000,2621848.000000,2621848,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0049,10,6.536154,6.489426,0.224784,0.034639,122.469778,122.469778,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1012,10,6.615699,6.534887,0.226349,0.034637,114.561274,114.561274,0.000000,0.000000,2620784.000000,2620784,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0062,10,6.569447,6.573355,0.227613,0.034627,121.109086,121.109086,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0301,10,6.479887,6.524665,0.225866,0.034617,120.324897,120.324897,0.000000,0.000000,2621968.000000,2621968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1424,10,6.859868,6.846965,0.236892,0.034598,116.075471,116.075471,0.000000,0.000000,2606864.000000,2606864,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0672,10,6.689116,6.694689,0.231429,0.034569,125.312482,125.312482,0.000000,0.000000,2624496.000000,2624496,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0627,10,6.560103,6.465383,0.223456,0.034562,115.679402,115.679402,0.000000,0.000000,2621808.000000,2621808,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0516,10,6.630933,6.540831,0.225945,0.034544,120.177277,120.177277,0.000000,0.000000,2630784.000000,2630784,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0997,10,6.475389,6.461387,0.223057,0.034522,119.140124,119.140124,0.000000,0.000000,2621488.000000,2621488,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1309,10,6.416614,6.383198,0.220348,0.034520,120.680769,120.680769,0.000000,0.000000,2646056.000000,2646056,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0875,10,7.005308,6.979481,0.240911,0.034517,124.649582,124.649582,0.000000,0.000000,2657024.000000,2657024,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1192,10,7.007861,6.982434,0.240858,0.034495,154.425794,154.425794,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0885,10,7.283908,7.349321,0.253443,0.034485,122.608221,122.608221,0.000000,0.000000,2650288.000000,2650288,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0689,10,6.715917,6.694560,0.230771,0.034471,120.994765,120.994765,0.000000,0.000000,2625968.000000,2625968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0553,10,6.550074,6.523355,0.224672,0.034441,117.462290,117.462290,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1658,10,6.856802,6.879535,0.236860,0.034430,131.364449,131.364449,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0661,10,6.586457,6.622630,0.227895,0.034412,120.182076,120.182076,0.000000,0.000000,2658544.000000,2658544,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0209,10,6.278118,6.232726,0.214230,0.034372,122.685466,122.685466,0.000000,0.000000,2623224.000000,2623224,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1561,10,7.028796,7.043506,0.242079,0.034369,129.003468,129.003468,0.000000,0.000000,2621200.000000,2621200,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0088,10,6.522588,6.538525,0.224603,0.034351,121.438444,121.438444,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0699,10,6.650648,6.699902,0.230069,0.034339,120.097575,120.097575,0.000000,0.000000,2625968.000000,2625968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_043_disable-gep-const-evaluation,10,6.791197,6.739933,0.231371,0.034328,134.429847,134.429847,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_071_disable-2addr-hack,10,6.760966,6.787095,0.232860,0.034309,123.372327,123.372327,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0482,10,6.578145,6.561108,0.225076,0.034305,120.551602,120.551602,0.000000,0.000000,2621680.000000,2621680,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1009,10,6.635766,6.665582,0.228630,0.034300,119.915399,119.915399,0.000000,0.000000,2606816.000000,2606816,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0061,10,6.511786,6.491038,0.222589,0.034292,120.881245,120.881245,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1459,10,6.696076,6.687152,0.229144,0.034266,117.469903,117.469903,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1455,10,6.682658,6.728639,0.230328,0.034231,114.729860,114.729860,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0806,10,6.730130,6.700499,0.229351,0.034229,120.036910,120.036910,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0890,10,7.119559,7.156505,0.244911,0.034222,124.230320,124.230320,0.000000,0.000000,2650288.000000,2650288,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1368,10,6.589760,6.556070,0.224358,0.034221,125.533048,125.533048,0.000000,0.000000,2619128.000000,2619128,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0326,10,6.542773,6.503978,0.222421,0.034198,118.592763,118.592763,0.000000,0.000000,2621968.000000,2621968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1630,10,6.811840,6.805642,0.232613,0.034179,128.497100,128.497100,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_042_disable-demotion,10,6.703965,6.723872,0.229773,0.034173,135.049535,135.049535,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1587,10,7.061130,7.083327,0.241802,0.034137,129.389974,129.389974,0.000000,0.000000,2619248.000000,2619248,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0309,10,6.561508,6.584602,0.224732,0.034130,118.850132,118.850132,0.000000,0.000000,2621968.000000,2621968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0048,10,6.594205,6.598918,0.225105,0.034112,121.473907,121.473907,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1326,10,6.614122,6.616088,0.225456,0.034077,123.381395,123.381395,0.000000,0.000000,2622536.000000,2622536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1450,10,6.764030,6.778278,0.230856,0.034058,117.035169,117.035169,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0393,10,6.432115,6.405855,0.218173,0.034058,120.128796,120.128796,0.000000,0.000000,2623184.000000,2623184,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1526,10,6.616989,6.630546,0.225765,0.034049,119.479540,119.479540,0.000000,0.000000,2620448.000000,2620448,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0820,10,6.522235,6.461881,0.220004,0.034046,123.686931,123.686931,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0549,10,6.547453,6.571156,0.223710,0.034044,121.030827,121.030827,0.000000,0.000000,2621472.000000,2621472,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_044_disable-icp,10,6.885597,6.881026,0.234133,0.034026,131.157533,131.157533,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0090,10,6.438643,6.390507,0.217444,0.034026,120.511150,120.511150,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0128,10,6.511375,6.469943,0.219784,0.033970,117.357793,117.357793,0.000000,0.000000,2624832.000000,2624832,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0194,10,6.396668,6.356961,0.215788,0.033945,123.291062,123.291062,0.000000,0.000000,2623224.000000,2623224,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0568,10,6.527935,6.527280,0.221521,0.033938,117.604456,117.604456,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1493,10,6.707022,6.727756,0.228252,0.033927,116.473463,116.473463,0.000000,0.000000,2636960.000000,2636960,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0364,10,6.524449,6.543565,0.221903,0.033912,120.705516,120.705516,0.000000,0.000000,2622336.000000,2622336,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0986,10,6.537412,6.530096,0.221251,0.033882,114.613854,114.613854,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0086,10,6.519586,6.506161,0.220438,0.033881,118.344244,118.344244,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0111,10,6.463238,6.427874,0.217767,0.033879,120.821552,120.821552,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1165,10,6.677102,6.719423,0.227620,0.033875,124.173077,124.173077,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1323,10,6.648347,6.637479,0.224847,0.033875,121.616607,121.616607,0.000000,0.000000,2622536.000000,2622536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0976,10,6.607188,6.605283,0.223571,0.033847,120.624573,120.624573,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0359,10,6.518845,6.534467,0.221140,0.033842,121.861046,121.861046,0.000000,0.000000,2623184.000000,2623184,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0969,10,6.604305,6.591462,0.222930,0.033821,118.188413,118.188413,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0432,10,6.436904,6.455731,0.218183,0.033797,120.735928,120.735928,0.000000,0.000000,2574672.000000,2574672,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1538,10,6.879397,6.914260,0.233512,0.033773,123.960967,123.960967,0.000000,0.000000,2621200.000000,2621200,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_032_disable-tail-duplicate,10,6.642800,6.649382,0.224315,0.033735,122.354760,122.354760,0.000000,0.000000,2620768.000000,2620768,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1069,10,6.752764,6.750259,0.227652,0.033725,116.960200,116.960200,0.000000,0.000000,2621488.000000,2621488,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0921,10,6.525485,6.528687,0.220169,0.033723,117.770058,117.770058,0.000000,0.000000,2620104.000000,2620104,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0240,10,6.429876,6.432281,0.216733,0.033695,119.852114,119.852114,0.000000,0.000000,2623784.000000,2623784,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0070,10,6.519074,6.525350,0.219832,0.033689,122.821260,122.821260,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0316,10,6.409507,6.412671,0.215963,0.033678,119.404611,119.404611,0.000000,0.000000,2621968.000000,2621968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1346,10,6.630093,6.648022,0.223764,0.033659,128.421184,128.421184,0.000000,0.000000,2629928.000000,2629928,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0882,10,7.127184,7.166473,0.240899,0.033615,123.824943,123.824943,0.000000,0.000000,2650288.000000,2650288,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0083,10,6.489463,6.541864,0.219897,0.033614,122.404064,122.404064,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1577,10,7.151922,7.092847,0.237993,0.033554,131.110935,131.110935,0.000000,0.000000,2621200.000000,2621200,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0481,10,6.559823,6.581539,0.220714,0.033535,124.642721,124.642721,0.000000,0.000000,2621680.000000,2621680,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0044,10,6.627509,6.631709,0.222321,0.033524,116.725706,116.725706,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1034,10,6.497404,6.429253,0.215304,0.033488,118.939729,118.939729,0.000000,0.000000,2621488.000000,2621488,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0438,10,6.529687,6.554819,0.219449,0.033479,121.558132,121.558132,0.000000,0.000000,2620016.000000,2620016,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1412,10,6.620499,6.638125,0.222139,0.033464,117.413795,117.413795,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1228,10,6.735564,6.737923,0.225442,0.033459,129.892926,129.892926,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1381,10,6.705606,6.677174,0.223409,0.033459,118.220289,118.220289,0.000000,0.000000,2620616.000000,2620616,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0466,10,6.403333,6.428246,0.214684,0.033397,122.343054,122.343054,0.000000,0.000000,2621664.000000,2621664,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_039_disable-cleanups,10,6.816591,6.777151,0.226268,0.033387,126.329069,126.329069,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1142,10,5.783937,5.786215,0.193146,0.033380,121.771373,121.771373,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0712,10,6.687340,6.695580,0.223283,0.033348,122.554850,122.554850,0.000000,0.000000,2625968.000000,2625968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0917,10,6.525926,6.532098,0.217773,0.033339,119.708619,119.708619,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1520,10,6.678167,6.703656,0.223483,0.033337,120.323867,120.323867,0.000000,0.000000,2621200.000000,2621200,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0785,10,6.563672,6.596395,0.219223,0.033234,121.674892,121.674892,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0876,10,7.348190,7.323205,0.243362,0.033232,124.532244,124.532244,0.000000,0.000000,2650512.000000,2650512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1347,10,6.561127,6.558975,0.217955,0.033230,123.102491,123.102491,0.000000,0.000000,2620616.000000,2620616,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1557,10,7.096954,7.114224,0.236332,0.033220,130.287430,130.287430,0.000000,0.000000,2621200.000000,2621200,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0973,10,6.460035,6.420660,0.213289,0.033219,119.133095,119.133095,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1152,10,5.762388,5.737477,0.190497,0.033202,126.516294,126.516294,0.000000,0.000000,2620688.000000,2620688,75
