Source,Target,Type,Weight,Stability,SelectedBy
CopyProp,adv-copy-opt,Interaction,-0.0017617635720888094,0.56,threshold
CopyProp,advanced-peeling,Interaction,0.00726041080928243,0.82,threshold
CopyProp,binop-extract-shuffle,Interaction,-3.083060787510216e-05,0.4,threshold
CopyProp,bitcode-version-upgrade,Interaction,0.0001163903213929043,0.4,threshold
CopyProp,block-placement,Interaction,0.015216755808501663,1.0,threshold
CopyProp,branch-fold,Interaction,0.00334718946425559,0.66,threshold
CopyProp,cfi-fixup,Interaction,-7.822750328460783e-05,0.52,threshold
CopyProp,cgdata-for-merging,Interaction,0.0001489539684171422,0.4,threshold
CopyProp,cgp-branch-opts,Interaction,0.0019689144776736563,0.48,threshold
CopyProp,cgp-ext-ld-promotion,Interaction,-0.003598161098995808,0.9,threshold
CopyProp,cgp-gc-opts,Interaction,0.0098982409424512,1.0,threshold
CopyProp,cgp-select2branch,Interaction,-0.0011716281488462486,0.4,threshold
CopyProp,complex-addr-modes,Interaction,0.005480563081866579,0.86,threshold
CopyProp,constant-hoisting,Interaction,-0.005972155973089128,0.84,threshold
CopyProp,copyprop,Interaction,-0.002242384584932015,0.62,threshold
CopyProp,dfa-sched,Interaction,-0.00059831226908782,0.42,threshold
CopyProp,early-ifcvt,Interaction,-0.0007046438592036786,0.42,threshold
CopyProp,early-taildup,Interaction,0.0012420676063143996,0.5,threshold
CopyProp,expand-reductions,Interaction,-0.007590069151156779,0.92,threshold
CopyProp,gep-const-evaluation,Interaction,4.30972889194531e-05,0.46,threshold
CopyProp,global-outlining,Interaction,0.0006260249793360907,0.46,threshold
CopyProp,i2p-p2i-opt,Interaction,0.0006326156517377359,0.56,threshold
CopyProp,icp,Interaction,-0.0007461143412736916,0.4,threshold
CopyProp,ifcvt-diamond,Interaction,0.0040999434303898175,0.76,threshold
CopyProp,ifcvt-forked-diamond,Interaction,0.0007340855374993332,0.42,threshold
CopyProp,ifcvt-simple,Interaction,0.007644855297403456,0.92,threshold
CopyProp,ifcvt-simple-false,Interaction,0.0030829459988513876,0.6,threshold
CopyProp,ifcvt-triangle,Interaction,0.00022825928679386738,0.4,threshold
CopyProp,ifcvt-triangle-false,Interaction,-0.0012359986130921542,0.62,threshold
CopyProp,interleaved-load-combine,Interaction,0.002081201295349092,0.6,threshold
CopyProp,last-run-tracking,Interaction,-0.0005783134288178147,0.42,threshold
CopyProp,lftr,Interaction,-0.0012417064969001423,0.52,threshold
CopyProp,licm-promotion,Interaction,-0.008739605311884509,1.0,threshold
CopyProp,loop-idiom-vectorize-all,Interaction,-0.0008082728416461344,0.42,threshold
CopyProp,loop-idiom-vectorize-bytecmp,Interaction,-0.0021511471668522885,0.66,threshold
CopyProp,loop-level-heuristics,Interaction,0.007613182291647056,0.86,threshold
CopyProp,lsr,Interaction,0.0033236856593242504,0.6,threshold
CopyProp,machine-cse,Interaction,0.00283719722944646,0.68,threshold
CopyProp,machine-dce,Interaction,-0.011680170693053415,0.96,threshold
CopyProp,machine-licm,Interaction,-0.002100610398372636,0.48,threshold
CopyProp,machine-sink,Interaction,-0.003869527336023732,0.68,threshold
CopyProp,mergeicmps,Interaction,-0.0020391932442464893,0.66,threshold
CopyProp,mr-partial-inlining,Interaction,0.0033809790330660027,0.66,threshold
CopyProp,non-allocatable-phys-copy-opt,Interaction,-0.0016592793734690459,0.56,threshold
CopyProp,nounwind-inference,Interaction,0.0017227329001738123,0.64,threshold
CopyProp,ondemand-mds-loading,Interaction,0.002843879761375732,0.72,threshold
CopyProp,partial-libcall-inlining,Interaction,0.003480325725533853,0.64,threshold
CopyProp,peephole,Interaction,-0.00035074387241196416,0.4,threshold
CopyProp,phi-elim-edge-splitting,Interaction,0.009491273783535424,0.94,threshold
CopyProp,postra-machine-licm,Interaction,-0.003453507531472678,0.66,threshold
CopyProp,preinline,Interaction,0.0006782735254776898,0.46,threshold
CopyProp,promote-alloca-to-vector,Interaction,0.0014877177342025422,0.54,threshold
CopyProp,ra-fsprofile-loader,Interaction,-0.0011750815500401923,0.46,threshold
CopyProp,replace-with-vec-lib,Interaction,0.0015419407624552663,0.5,threshold
CopyProp,select-optimize,Interaction,-0.002150929441936073,0.7,threshold
CopyProp,separate-const-offset-from-gep,Interaction,0.008958083747299875,1.0,threshold
CopyProp,spill-fusing,Interaction,-0.006878631080663592,0.92,threshold
CopyProp,ssc,Interaction,-0.0012659372998957584,0.44,threshold
CopyProp,tail-duplicate,Interaction,-0.01065956095620267,0.98,threshold
CopyProp,type-promotion,Interaction,0.0019599491720895825,0.5,threshold
DataflowConstProp,2addr-hack,Interaction,-0.0023988570550199538,0.6,threshold
DataflowConstProp,adv-copy-opt,Interaction,-0.00034571623279421824,0.46,threshold
DataflowConstProp,auto-upgrade-debug-info,Interaction,-0.00401278809564548,0.82,threshold
DataflowConstProp,binop-extract-shuffle,Interaction,-0.008369025642213222,1.0,threshold
DataflowConstProp,block-placement,Interaction,0.004546713771162089,0.92,threshold
DataflowConstProp,branch-fold,Interaction,0.00600990196102646,0.84,threshold
DataflowConstProp,cfi-fixup,Interaction,-0.0008986445962412037,0.46,threshold
DataflowConstProp,cgdata-for-merging,Interaction,-4.861559268783903e-06,0.52,threshold
DataflowConstProp,cgp,Interaction,0.007141427933649971,0.92,threshold
DataflowConstProp,cgp-branch-opts,Interaction,-0.0022553128336394355,0.5,threshold
DataflowConstProp,cgp-delete-phis,Interaction,-0.001718488447294667,0.62,threshold
DataflowConstProp,cgp-ext-ld-promotion,Interaction,0.009840162198541131,1.0,threshold
DataflowConstProp,cgp-gc-opts,Interaction,-0.0022101148290672667,0.6,threshold
DataflowConstProp,cgp-select2branch,Interaction,0.003320210836635993,0.7,threshold
DataflowConstProp,cgp-store-extract,Interaction,-0.0029092002327205254,0.62,threshold
DataflowConstProp,chr,Interaction,-0.00501862232400101,0.82,threshold
DataflowConstProp,cleanups,Interaction,0.0041090843353081465,0.82,threshold
DataflowConstProp,complex-addr-modes,Interaction,-0.0004909077425703923,0.4,threshold
DataflowConstProp,constant-hoisting,Interaction,0.004845923787409646,0.78,threshold
DataflowConstProp,copyprop,Interaction,0.00795066226756531,0.96,threshold
DataflowConstProp,dfa-sched,Interaction,-0.0026915147121943416,0.64,threshold
DataflowConstProp,early-taildup,Interaction,0.00011678772000570675,0.52,threshold
DataflowConstProp,expand-reductions,Interaction,0.008272722334010031,0.96,threshold
DataflowConstProp,gep-const-evaluation,Interaction,0.0003031788168844154,0.48,threshold
DataflowConstProp,global-outlining,Interaction,0.0029998791940309055,0.72,threshold
DataflowConstProp,i2p-p2i-opt,Interaction,0.0025678006005396283,0.5,threshold
DataflowConstProp,icp,Interaction,-0.0013519903925013998,0.4,threshold
DataflowConstProp,ifcvt-forked-diamond,Interaction,-0.0030046471502717864,0.68,threshold
DataflowConstProp,ifcvt-simple,Interaction,-0.0010706798409547945,0.44,threshold
DataflowConstProp,ifcvt-triangle-false,Interaction,-0.004162109636419589,0.72,threshold
DataflowConstProp,ifcvt-triangle-rev,Interaction,-0.002744346354934999,0.64,threshold
DataflowConstProp,interleaved-load-combine,Interaction,0.0013444908827817293,0.42,threshold
DataflowConstProp,last-run-tracking,Interaction,0.00625381221791359,0.72,threshold
DataflowConstProp,layout-fsprofile-loader,Interaction,-0.003105848911249312,0.68,threshold
DataflowConstProp,licm-promotion,Interaction,-0.004103897986953699,0.76,threshold
DataflowConstProp,loop-idiom-vectorize-all,Interaction,-0.00012461143167618642,0.42,threshold
DataflowConstProp,loop-idiom-vectorize-bytecmp,Interaction,0.0031131725468810855,0.62,threshold
DataflowConstProp,lsr,Interaction,0.006875744425928325,0.92,threshold
DataflowConstProp,machine-cse,Interaction,0.003424825318434513,0.62,threshold
DataflowConstProp,machine-dce,Interaction,0.0033366351096861114,0.66,threshold
DataflowConstProp,machine-licm,Interaction,0.008379587802336785,0.98,threshold
DataflowConstProp,machine-sink,Interaction,0.006090512756078217,0.92,threshold
DataflowConstProp,memop-opt,Interaction,-0.0031293622562249368,0.68,threshold
DataflowConstProp,mr-partial-inlining,Interaction,-0.0007148038473759709,0.5,threshold
DataflowConstProp,nofree-inference,Interaction,-0.001270054314814192,0.54,threshold
DataflowConstProp,non-allocatable-phys-copy-opt,Interaction,-0.00508694340936958,0.88,threshold
DataflowConstProp,nounwind-inference,Interaction,0.0017366535804231428,0.46,threshold
DataflowConstProp,ondemand-mds-loading,Interaction,-0.0026603342432824487,0.64,threshold
DataflowConstProp,partial-inlining,Interaction,-0.0069876047749132105,0.96,threshold
DataflowConstProp,partial-libcall-inlining,Interaction,-0.0014538510916313674,0.56,threshold
DataflowConstProp,peephole,Interaction,0.0032179655105337296,0.7,threshold
DataflowConstProp,post-ra,Interaction,0.0018864703636266953,0.5,threshold
DataflowConstProp,postra-machine-sink,Interaction,0.0017833674762396349,0.5,threshold
DataflowConstProp,preinline,Interaction,-0.000888008255736178,0.48,threshold
DataflowConstProp,promote-alloca-to-vector,Interaction,0.0009902739502238218,0.5,threshold
DataflowConstProp,ra-fsprofile-loader,Interaction,0.0013730261260732394,0.44,threshold
DataflowConstProp,sample-loader-inlining,Interaction,-0.001280026337151706,0.56,threshold
DataflowConstProp,strictnode-mutation,Interaction,-0.004070819551202179,0.78,threshold
DataflowConstProp,tail-duplicate,Interaction,0.002839773358009617,0.74,threshold
DataflowConstProp,thinlto-funcattrs,Interaction,-0.0001878159489721314,0.42,threshold
DataflowConstProp,type-promotion,Interaction,-0.002102824720489508,0.56,threshold
DataflowConstProp,vector-combine,Interaction,-0.0011497674678295061,0.44,threshold
DataflowConstProp,whole-program-visibility,Interaction,-0.000443077771571699,0.44,threshold
DeadStoreElimination-final,adv-copy-opt,Interaction,-0.0027774705238226382,0.66,threshold
DeadStoreElimination-final,advanced-peeling,Interaction,0.0031849576749694492,0.62,threshold
DeadStoreElimination-final,auto-upgrade-debug-info,Interaction,0.003840192321138311,0.72,threshold
DeadStoreElimination-final,binop-extract-shuffle,Interaction,-0.0005460890299323441,0.46,threshold
DeadStoreElimination-final,bitcode-version-upgrade,Interaction,-0.0019165077897364167,0.7,threshold
DeadStoreElimination-final,block-placement,Interaction,-0.0011959757306830871,0.42,threshold
DeadStoreElimination-final,cfi-fixup,Interaction,0.00420171791682624,0.76,threshold
DeadStoreElimination-final,cgdata-for-merging,Interaction,0.00870304054749187,0.96,threshold
DeadStoreElimination-final,cgp,Interaction,0.00020708927131657027,0.4,threshold
DeadStoreElimination-final,cgp-branch-opts,Interaction,0.0028523212301693897,0.6,threshold
DeadStoreElimination-final,cgp-delete-phis,Interaction,-0.006178432516022807,0.92,threshold
DeadStoreElimination-final,cgp-ext-ld-promotion,Interaction,-0.011258842896469019,1.0,threshold
DeadStoreElimination-final,cgp-gc-opts,Interaction,0.0013426140459918325,0.6,threshold
DeadStoreElimination-final,cgp-select2branch,Interaction,-0.0023747078105068164,0.62,threshold
DeadStoreElimination-final,cgp-store-extract,Interaction,0.0011028705487902948,0.4,threshold
DeadStoreElimination-final,chr,Interaction,-0.0006627112817949681,0.46,threshold
DeadStoreElimination-final,cleanups,Interaction,0.0017860845385371067,0.54,threshold
