Variant,ConfigName,n,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_med,compile_iqr,compile_iqr_ratio,size_med
A,EXP_DBL_1641,10,10.815816,0.145237,0.013428,7.194872,0.000000,0.000000,417504
B,EXP_DBL_1400,10,18.406524,0.245498,0.013338,8.317461,0.000000,0.000000,425136
A,EXP_DBL_1089,10,11.223901,0.146910,0.013089,7.308569,0.000000,0.000000,417616
B,EXP_DBL_1417,10,17.634867,0.228369,0.012950,7.966156,0.000000,0.000000,417488
A,EXP_DBL_1100,10,11.259892,0.130159,0.011560,7.513604,0.000000,0.000000,417616
A,EXP_DBL_1599,10,10.900814,0.124110,0.011385,7.029774,0.000000,0.000000,417488
A,EXP_DBL_1653,10,10.911371,0.123831,0.011349,7.266478,0.000000,0.000000,417488
A,EXP_DBL_1095,10,11.221143,0.127043,0.011322,7.253190,0.000000,0.000000,417616
B,EXP_DBL_1392,10,17.762634,0.198523,0.011176,7.954723,0.000000,0.000000,417504
A,EXP_DBL_1046,10,10.728289,0.118013,0.011000,7.022660,0.000000,0.000000,416448
A,EXP_DBL_1597,10,10.925267,0.110705,0.010133,7.199365,0.000000,0.000000,417424
A,EXP_DBL_1032,10,10.824144,0.107438,0.009926,7.129375,0.000000,0.000000,417488
A,EXP_DBL_1564,10,10.934162,0.108180,0.009894,7.217316,0.000000,0.000000,417488
B,EXP_DBL_1086,10,16.275562,0.158478,0.009737,8.280207,0.000000,0.000000,417616
A,EXP_DBL_1357,10,10.925248,0.105514,0.009658,7.175495,0.000000,0.000000,417488
A,EXP_DBL_1137,10,11.208084,0.105494,0.009412,7.186628,0.000000,0.000000,417616
A,EXP_DBL_0849,10,10.802126,0.101218,0.009370,7.293499,0.000000,0.000000,417648
A,EXP_DBL_1627,10,10.777206,0.100374,0.009314,7.146280,0.000000,0.000000,416448
A,EXP_DBL_1458,10,11.491264,0.106888,0.009302,6.907039,0.000000,0.000000,418288
A,EXP_DBL_1623,10,10.938996,0.101498,0.009279,7.220707,0.000000,0.000000,417584
A,EXP_DBL_1217,10,10.871697,0.100803,0.009272,7.692953,0.000000,0.000000,417488
B,EXP_DBL_1411,10,17.771198,0.164570,0.009260,8.116219,0.000000,0.000000,417488
A,EXP_DBL_1094,10,11.240387,0.103923,0.009246,7.170795,0.000000,0.000000,417632
A,EXP_DBL_0576,10,10.907894,0.100280,0.009193,7.289659,0.000000,0.000000,417488
B,EXP_DBL_1096,10,16.685930,0.152647,0.009148,7.104079,0.000000,0.000000,409632
A,EXP_DBL_1204,10,10.898754,0.099608,0.009139,7.113094,0.000000,0.000000,417488
A,EXP_DBL_0194,10,10.896243,0.097664,0.008963,7.017665,0.000000,0.000000,417488
B,EXP_DBL_1093,10,16.467157,0.147091,0.008932,7.146571,0.000000,0.000000,415120
A,EXP_DBL_1233,10,10.871676,0.095830,0.008815,7.566260,0.000000,0.000000,417488
A,EXP_DBL_1325,10,11.375049,0.098580,0.008666,7.063330,0.000000,0.000000,426000
A,EXP_DBL_1437,10,10.893999,0.093528,0.008585,7.011588,0.000000,0.000000,417488
A,EXP_DBL_0629,10,10.873960,0.093308,0.008581,7.150974,0.000000,0.000000,417488
A,EXP_DBL_0700,10,10.871365,0.092906,0.008546,7.019876,0.000000,0.000000,417488
