Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,ns_mean,ns_med,ns_iqr,ns_iqr_ratio,mbps_mean,mbps_med,mbps_iqr,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
tokio,EXP_DBL_1028,10,10.052897,10.035557,0.081827,883.958000,881.450000,9.920000,0.011254,,,,58.529748,58.529748,0.000000,0.000000,4039400.000000,4039400
tokio,EXP_DBL_0262,10,9.927442,10.011647,0.039486,879.636000,874.385000,9.835000,0.011248,,,,56.417948,56.417948,0.000000,0.000000,4049320.000000,4049320
tokio,EXP_DBL_0074,10,10.035231,10.030739,0.031336,882.227000,877.710000,9.870000,0.011245,,,,59.303524,59.303524,0.000000,0.000000,4042064.000000,4042064
tokio,EXP_ABL_024_disable-ifcvt-diamond,10,10.070267,10.059948,0.072436,881.322000,880.755000,9.900000,0.011240,,,,59.730833,59.730833,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0532,10,10.030201,10.003199,0.056342,883.243000,881.965000,9.905000,0.011231,,,,58.819368,58.819368,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0322,10,10.097789,10.088719,0.052632,885.726000,883.445000,9.917500,0.011226,,,,62.500871,62.500871,0.000000,0.000000,4056696.000000,4056696
tokio,EXP_DBL_0557,10,9.954766,10.015334,0.015676,891.740000,881.360000,9.885000,0.011216,,,,58.609043,58.609043,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0763,10,10.153441,10.043327,0.049550,878.189000,876.390000,9.815000,0.011199,,,,58.793801,58.793801,0.000000,0.000000,4041016.000000,4041016
tokio,EXP_DBL_0811,10,10.127313,10.032170,0.029230,890.905000,878.400000,9.825000,0.011185,,,,58.681836,58.681836,0.000000,0.000000,4061824.000000,4061824
tokio,EXP_ABL_012_InstSimplify-after-simplifycfg,10,10.390113,10.377107,0.052373,884.805000,884.520000,9.885000,0.011176,,,,61.424329,61.424329,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_1215,10,10.135120,10.035622,0.068366,884.365000,875.765000,9.767500,0.011153,,,,58.968183,58.968183,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_1497,10,10.088908,10.077284,0.048851,883.359000,881.440000,9.830000,0.011152,,,,60.962669,60.962669,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_1385,10,10.068039,10.077932,0.066814,874.697000,871.595000,9.717500,0.011149,,,,59.256211,59.256211,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_0477,10,9.923348,10.006441,0.031246,883.687000,883.630000,9.850000,0.011147,,,,59.562514,59.562514,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_0005,10,10.048471,10.059007,0.086542,879.674000,873.425000,9.730000,0.011140,,,,59.186068,59.186068,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1256,10,10.175133,10.079273,0.049769,888.371000,879.095000,9.792500,0.011139,,,,60.369113,60.369113,0.000000,0.000000,4046144.000000,4046144
tokio,EXP_ABL_054_disable-ssc,10,10.062728,10.063747,0.049827,884.102000,876.685000,9.762500,0.011136,,,,59.602370,59.602370,0.000000,0.000000,4048344.000000,4048344
tokio,EXP_DBL_1441,10,10.123459,10.128794,0.047563,888.777000,883.695000,9.827500,0.011121,,,,61.230304,61.230304,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_1126,10,10.061249,10.035972,0.050071,878.286000,877.490000,9.757500,0.011120,,,,58.288785,58.288785,0.000000,0.000000,4044624.000000,4044624
tokio,EXP_DBL_0474,10,10.039465,10.043408,0.049704,879.167000,876.950000,9.750000,0.011118,,,,58.729666,58.729666,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_0875,10,10.034285,10.360835,0.974803,951.402000,946.690000,10.510000,0.011102,,,,61.573377,61.573377,0.000000,0.000000,4110456.000000,4110456
tokio,EXP_DBL_0410,10,10.157755,10.157836,0.042886,881.811000,879.925000,9.765000,0.011098,,,,60.212013,60.212013,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_0560,10,10.032457,10.038779,0.063472,882.596000,879.660000,9.760000,0.011095,,,,58.657911,58.657911,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0149,10,10.236934,10.035676,0.059567,889.992000,882.135000,9.770000,0.011075,,,,59.083722,59.083722,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1400,10,10.102979,10.176370,0.033515,915.341000,909.825000,10.072500,0.011071,,,,59.146123,59.146123,0.000000,0.000000,4077416.000000,4077416
tokio,EXP_DBL_0675,10,10.054099,10.029102,0.048542,882.469000,876.015000,9.692500,0.011064,,,,58.213378,58.213378,0.000000,0.000000,4038496.000000,4038496
tokio,EXP_DBL_0601,10,10.033457,10.029670,0.034043,880.669000,874.945000,9.670000,0.011052,,,,59.404922,59.404922,0.000000,0.000000,4041064.000000,4041064
tokio,EXP_DBL_0377,10,10.122679,10.111259,0.088773,884.968000,880.375000,9.727500,0.011049,,,,59.585559,59.585559,0.000000,0.000000,4048696.000000,4048696
tokio,EXP_DBL_0129,10,10.166748,10.081491,0.013788,892.019000,886.685000,9.795000,0.011047,,,,58.952472,58.952472,0.000000,0.000000,4041944.000000,4041944
tokio,EXP_DBL_1103,10,10.030609,10.034515,0.060859,874.847000,874.785000,9.662500,0.011046,,,,58.600899,58.600899,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_1639,10,10.082282,10.078798,0.048534,884.560000,880.070000,9.720000,0.011045,,,,61.570034,61.570034,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0097,10,10.023507,10.010085,0.045651,875.438000,873.705000,9.647500,0.011042,,,,59.570337,59.570337,0.000000,0.000000,4027768.000000,4027768
tokio,EXP_DBL_1380,10,10.088260,10.094508,0.062445,877.738000,874.980000,9.655000,0.011035,,,,59.615958,59.615958,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_1205,10,10.166911,10.050062,0.040556,877.296000,879.865000,9.700000,0.011024,,,,59.389032,59.389032,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_0018,10,10.136805,10.035000,0.055974,887.033000,879.865000,9.697500,0.011022,,,,58.948901,58.948901,0.000000,0.000000,4055616.000000,4055616
tokio,EXP_DBL_1537,10,10.112392,10.097355,0.039331,885.344000,884.080000,9.737500,0.011014,,,,60.886921,60.886921,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_0954,10,10.139630,10.130011,0.085585,889.289000,889.950000,9.800000,0.011012,,,,58.245718,58.245718,0.000000,0.000000,4048552.000000,4048552
tokio,EXP_DBL_1485,10,10.087139,10.076665,0.049796,888.652000,885.275000,9.742500,0.011005,,,,60.614224,60.614224,0.000000,0.000000,4042320.000000,4042320
tokio,EXP_DBL_1090,10,10.173832,10.050327,0.184342,891.581000,873.020000,9.600000,0.010996,,,,58.395479,58.395479,0.000000,0.000000,4044240.000000,4044240
tokio,EXP_DBL_1399,10,10.000135,10.054445,0.048383,896.427000,879.500000,9.665000,0.010989,,,,60.070850,60.070850,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_0616,10,10.138602,10.044003,0.083694,880.431000,874.515000,9.607500,0.010986,,,,59.344588,59.344588,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0363,10,10.113416,10.119816,0.058979,885.455000,884.970000,9.717500,0.010981,,,,59.823048,59.823048,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_0728,10,9.964617,10.040076,0.029528,880.128000,877.970000,9.617500,0.010954,,,,58.271716,58.271716,0.000000,0.000000,4063168.000000,4063168
tokio,EXP_DBL_1356,10,10.118227,10.104607,0.019054,880.888000,883.005000,9.670000,0.010951,,,,61.657887,61.657887,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_1200,10,10.038764,10.022949,0.049310,879.777000,878.560000,9.610000,0.010938,,,,58.680093,58.680093,0.000000,0.000000,4037544.000000,4037544
tokio,EXP_DBL_0404,10,10.000545,10.163125,0.062771,908.764000,908.410000,9.932500,0.010934,,,,59.875849,59.875849,0.000000,0.000000,4077656.000000,4077656
tokio,EXP_DBL_0554,10,10.033100,9.997612,0.078132,888.936000,885.285000,9.675000,0.010929,,,,59.391842,59.391842,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0710,10,10.082584,10.074640,0.054779,888.413000,887.115000,9.692500,0.010926,,,,58.599686,58.599686,0.000000,0.000000,4042624.000000,4042624
tokio,EXP_DBL_1311,10,10.111891,10.091104,0.048901,878.796000,874.770000,9.542500,0.010909,,,,60.890436,60.890436,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_1276,10,10.075804,10.069016,0.014762,887.550000,876.165000,9.550000,0.010900,,,,60.478968,60.478968,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_0787,10,10.135345,10.047973,0.049686,889.432000,884.320000,9.635000,0.010895,,,,59.616901,59.616901,0.000000,0.000000,4040504.000000,4040504
tokio,EXP_DBL_0508,10,10.080091,10.061771,0.098679,878.735000,875.520000,9.517500,0.010871,,,,59.351097,59.351097,0.000000,0.000000,4037944.000000,4037944
tokio,EXP_DBL_0431,10,10.067341,10.055575,0.031668,880.007000,877.820000,9.530000,0.010856,,,,59.098834,59.098834,0.000000,0.000000,4041024.000000,4041024
tokio,EXP_DBL_1501,10,10.125593,10.118514,0.017961,889.348000,890.980000,9.665000,0.010848,,,,60.730112,60.730112,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_0538,10,10.059162,10.063921,0.057114,881.615000,880.950000,9.542500,0.010832,,,,58.575359,58.575359,0.000000,0.000000,4040504.000000,4040504
tokio,EXP_DBL_1583,10,10.212894,10.113593,0.062349,889.537000,880.105000,9.527500,0.010825,,,,60.631444,60.631444,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0345,10,10.111375,10.121942,0.046424,883.964000,883.260000,9.560000,0.010824,,,,58.674465,58.674465,0.000000,0.000000,4040024.000000,4040024
tokio,EXP_DBL_1489,10,10.076712,10.061426,0.078083,880.544000,877.055000,9.492500,0.010823,,,,60.834396,60.834396,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0327,10,10.134985,10.122648,0.048658,887.980000,885.760000,9.585000,0.010821,,,,59.564318,59.564318,0.000000,0.000000,4056696.000000,4056696
tokio,EXP_DBL_0325,10,10.105724,10.120383,0.052637,881.595000,880.200000,9.522500,0.010819,,,,60.384137,60.384137,0.000000,0.000000,4057240.000000,4057240
tokio,EXP_DBL_0341,10,10.132217,10.126076,0.066100,887.973000,883.800000,9.550000,0.010806,,,,60.379501,60.379501,0.000000,0.000000,4039528.000000,4039528
tokio,EXP_DBL_0478,10,10.220966,10.015341,0.142793,881.197000,880.560000,9.502500,0.010791,,,,58.650225,58.650225,0.000000,0.000000,4041416.000000,4041416
tokio,EXP_DBL_0103,10,10.040353,10.038569,0.044012,883.445000,876.965000,9.450000,0.010776,,,,58.829062,58.829062,0.000000,0.000000,4041064.000000,4041064
tokio,EXP_DBL_0119,10,10.040238,10.032606,0.035501,887.706000,878.425000,9.460000,0.010769,,,,59.100713,59.100713,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1321,10,10.137167,10.121402,0.099471,876.987000,873.130000,9.402500,0.010769,,,,61.235862,61.235862,0.000000,0.000000,4049768.000000,4049768
tokio,EXP_DBL_0109,10,10.218699,10.037779,0.064066,878.224000,875.895000,9.425000,0.010760,,,,59.348319,59.348319,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1144,10,10.075264,10.060548,0.047076,884.796000,873.640000,9.400000,0.010760,,,,58.654193,58.654193,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_0745,10,10.060113,10.039551,0.048490,893.827000,889.985000,9.565000,0.010747,,,,58.244814,58.244814,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0399,10,9.960477,10.094716,0.095580,896.589000,883.140000,9.485000,0.010740,,,,60.792157,60.792157,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_0173,10,10.142089,10.032786,0.110743,887.385000,877.335000,9.417500,0.010734,,,,59.195761,59.195761,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0426,10,10.092879,10.075452,0.039992,891.453000,877.835000,9.410000,0.010720,,,,59.539318,59.539318,0.000000,0.000000,4037920.000000,4037920
tokio,EXP_DBL_1175,10,9.917471,9.977541,0.124296,877.886000,876.100000,9.387500,0.010715,,,,56.341812,56.341812,0.000000,0.000000,4030168.000000,4030168
tokio,EXP_DBL_0810,10,10.055456,10.033645,0.070187,879.566000,879.105000,9.410000,0.010704,,,,59.560335,59.560335,0.000000,0.000000,4041416.000000,4041416
tokio,EXP_DBL_1342,10,10.138231,10.130357,0.036005,885.188000,884.395000,9.465000,0.010702,,,,60.423749,60.423749,0.000000,0.000000,4032248.000000,4032248
tokio,EXP_DBL_0038,10,10.014595,10.023229,0.035677,878.166000,877.775000,9.392500,0.010700,,,,60.856455,60.856455,0.000000,0.000000,4042368.000000,4042368
tokio,EXP_DBL_0815,10,9.972995,10.036573,0.072523,878.585000,880.475000,9.420000,0.010699,,,,59.860980,59.860980,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1652,10,10.062193,10.051337,0.052142,887.410000,883.155000,9.437500,0.010686,,,,60.631802,60.631802,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0172,10,10.140673,10.018777,0.120758,890.822000,878.205000,9.382500,0.010684,,,,58.869066,58.869066,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0502,10,10.040059,10.046899,0.061066,878.321000,878.565000,9.380000,0.010677,,,,58.656273,58.656273,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0505,10,10.240165,10.038355,0.059584,878.132000,877.020000,9.362500,0.010675,,,,58.548943,58.548943,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0344,10,10.096956,10.074767,0.075144,879.554000,874.735000,9.337500,0.010675,,,,59.682930,59.682930,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_1464,10,10.229542,10.130251,0.042017,889.486000,886.225000,9.455000,0.010669,,,,60.972027,60.972027,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0452,10,10.020186,10.008107,0.066450,876.306000,874.825000,9.332500,0.010668,,,,59.144239,59.144239,0.000000,0.000000,4041360.000000,4041360
tokio,EXP_DBL_0661,10,10.062652,10.044296,0.058018,891.559000,892.515000,9.520000,0.010666,,,,58.781080,58.781080,0.000000,0.000000,4083816.000000,4083816
tokio,EXP_DBL_1125,10,10.163935,10.044822,0.117359,873.155000,872.540000,9.305000,0.010664,,,,58.733073,58.733073,0.000000,0.000000,4048320.000000,4048320
tokio,EXP_ABL_068_disable-thinlto-funcattrs,10,10.059921,10.057759,0.045182,881.111000,878.210000,9.352500,0.010650,,,,59.103133,59.103133,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0692,10,10.144982,10.052388,0.030221,882.619000,880.450000,9.375000,0.010648,,,,57.946249,57.946249,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0272,10,10.078441,10.079289,0.043504,883.116000,880.800000,9.377500,0.010647,,,,59.479863,59.479863,0.000000,0.000000,4056616.000000,4056616
tokio,EXP_DBL_1659,10,10.210305,10.179189,0.112872,893.060000,888.575000,9.457500,0.010643,,,,62.463290,62.463290,0.000000,0.000000,4064392.000000,4064392
tokio,EXP_DBL_1062,10,10.042379,10.040517,0.060192,885.854000,879.350000,9.350000,0.010633,,,,59.399830,59.399830,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_0768,10,10.047309,10.020660,0.090663,879.456000,878.455000,9.340000,0.010632,,,,59.045959,59.045959,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1183,10,10.226666,10.030978,0.126246,885.939000,879.835000,9.335000,0.010610,,,,58.599965,58.599965,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_0025,10,10.035410,10.034611,0.059882,881.080000,877.525000,9.310000,0.010609,,,,59.333876,59.333876,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0364,10,10.121822,10.103221,0.065683,884.958000,882.780000,9.345000,0.010586,,,,60.306211,60.306211,0.000000,0.000000,4045784.000000,4045784
tokio,EXP_DBL_0451,10,10.143263,10.050219,0.096527,878.186000,877.730000,9.287500,0.010581,,,,59.150286,59.150286,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_0395,10,10.097229,10.081855,0.052568,880.841000,878.845000,9.287500,0.010568,,,,60.778991,60.778991,0.000000,0.000000,4047984.000000,4047984
tokio,EXP_DBL_0638,10,10.031133,10.022808,0.092110,879.493000,879.700000,9.292500,0.010563,,,,58.726193,58.726193,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0240,10,10.034480,10.013731,0.035516,885.173000,873.945000,9.227500,0.010558,,,,59.355180,59.355180,0.000000,0.000000,4041000.000000,4041000
tokio,EXP_DBL_0178,10,10.152473,10.048309,0.091397,888.609000,879.040000,9.280000,0.010557,,,,59.825752,59.825752,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_1084,10,10.153877,10.061881,0.050845,887.987000,878.785000,9.275000,0.010554,,,,58.646388,58.646388,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_0444,10,10.063430,10.038653,0.101812,879.914000,880.080000,9.285000,0.010550,,,,59.326061,59.326061,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_ABL_082_disable-spill-fusing,10,10.079150,10.089053,0.044422,882.027000,880.170000,9.285000,0.010549,,,,59.309054,59.309054,0.000000,0.000000,4064392.000000,4064392
tokio,EXP_DBL_0836,10,9.794644,9.474711,0.932834,954.688000,951.125000,10.032500,0.010548,,,,61.821066,61.821066,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_1413,10,10.121028,10.128912,0.055098,885.568000,884.840000,9.315000,0.010527,,,,60.800069,60.800069,0.000000,0.000000,4042592.000000,4042592
tokio,EXP_DBL_0657,10,10.032292,10.030506,0.063372,885.266000,883.655000,9.290000,0.010513,,,,58.788016,58.788016,0.000000,0.000000,4042296.000000,4042296
tokio,EXP_DBL_0870,10,10.017828,10.358587,0.951678,947.646000,945.660000,9.940000,0.010511,,,,61.557960,61.557960,0.000000,0.000000,4107176.000000,4107176
tokio,EXP_DBL_1039,10,10.028583,10.026286,0.026894,881.341000,874.125000,9.167500,0.010488,,,,59.456024,59.456024,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_0506,10,10.149219,10.042431,0.158818,880.785000,882.520000,9.250000,0.010481,,,,58.589456,58.589456,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_ABL_033_disable-cgp-ext-ld-promotion,10,10.077862,10.066769,0.055395,879.361000,878.170000,9.200000,0.010476,,,,59.115739,59.115739,0.000000,0.000000,4041720.000000,4041720
tokio,EXP_DBL_0881,10,9.441908,9.433018,0.110312,975.589000,969.490000,10.152500,0.010472,,,,61.332667,61.332667,0.000000,0.000000,4108392.000000,4108392
tokio,EXP_DBL_1204,10,10.041586,10.034007,0.092649,879.295000,878.515000,9.200000,0.010472,,,,58.649102,58.649102,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_0020,10,10.035846,10.038328,0.045897,879.992000,877.730000,9.187500,0.010467,,,,59.431624,59.431624,0.000000,0.000000,4041968.000000,4041968
tokio,EXP_DBL_1578,10,10.001989,10.069387,0.062496,881.899000,882.870000,9.240000,0.010466,,,,60.516299,60.516299,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_0952,10,10.238865,10.109720,0.058105,882.285000,880.200000,9.197500,0.010449,,,,58.667557,58.667557,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_1412,10,10.128844,10.110506,0.071030,883.253000,881.340000,9.197500,0.010436,,,,60.502725,60.502725,0.000000,0.000000,4042544.000000,4042544
tokio,EXP_DBL_1336,10,10.173398,10.169258,0.060503,879.607000,881.565000,9.197500,0.010433,,,,61.205580,61.205580,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_1488,10,10.107381,10.095279,0.058723,882.018000,879.205000,9.150000,0.010407,,,,61.174691,61.174691,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0419,10,10.099994,10.095115,0.082867,880.628000,878.130000,9.125000,0.010391,,,,60.507075,60.507075,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_1375,10,10.136334,10.134522,0.073841,886.977000,885.000000,9.177500,0.010370,,,,59.283025,59.283025,0.000000,0.000000,4043512.000000,4043512
tokio,EXP_DBL_0755,10,10.150904,10.036448,0.076049,877.112000,874.645000,9.065000,0.010364,,,,58.579242,58.579242,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1388,10,10.066668,10.056148,0.090419,877.862000,876.005000,9.077500,0.010362,,,,59.544291,59.544291,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_ABL_044_disable-icp,10,10.044196,10.031652,0.047605,883.099000,880.695000,9.117500,0.010353,,,,59.386397,59.386397,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1331,10,10.124932,10.109465,0.019843,878.532000,875.450000,9.052500,0.010340,,,,60.564579,60.564579,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_1265,10,10.089267,10.061700,0.058357,879.654000,879.905000,9.097500,0.010339,,,,59.949446,59.949446,0.000000,0.000000,4050072.000000,4050072
tokio,EXP_DBL_0188,10,10.075291,10.076974,0.054781,878.644000,875.845000,9.055000,0.010339,,,,59.218614,59.218614,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0606,10,10.028158,10.026676,0.035382,879.869000,877.360000,9.070000,0.010338,,,,58.738493,58.738493,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0002,10,10.056394,10.033134,0.053519,889.116000,888.115000,9.180000,0.010336,,,,59.111294,59.111294,0.000000,0.000000,4042336.000000,4042336
